00VS               20080711                                                                                   
0601VSC5d       20080101003080100000010000m0500000000002328   
0601VSC5d       20080101003090100000010000m0500000000002332   
0601VSC5d       20080101003100100000010000m0500000000002336   
0601VSC5d       20080101003110100000010000m0500000000002339   
0601VSC5d       20080101003120100000010000m0500000000002343   
0601VSC5d       20080101003130100000010000m0500000000002347   
0601VSC5d       20080101003140100000010000m0500000000002351   
0601VSC5d       20080101003150100000010000m0500000000002354   
0601VSC5d       20080101003160100000010000m0500000000002358   
0601VSC5d       20080101003170100000010000m0500000000002362   
0601VSC5d       20080101003180100000010000m0500000000002365   
0601VSC5d       20080101003190100000010000m0500000000002369   
0601VSC5d       20080101003200100000010000m0500000000002372   
0601VSC5d       20080101003210100000010000m0500000000002376   
0601VSC5d       20080101003220100000010000m0500000000002380   
0601VSC5d       20080101003230100000010000m0500000000002383   
0601VSC5d       20080101003240100000010000m0500000000002387   
0601VSC5d       20080101003250100000010000m0500000000002390   
0601VSC5d       20080101003260100000010000m0500000000002393   
0601VSC5d       20080101003270100000010000m0500000000002397   
0601VSC5d       20080101003280100000010000m0500000000002400   
0601VSC5d       20080101003290100000010000m0500000000002404   
0601VSC5d       20080101003300100000010000m0500000000002407   
0601VSC5d       20080101003310100000010000m0500000000002411   
0601VSC5d       20080101003320100000010000m0500000000002414   
0601VSC5d       20080101003330100000010000m0500000000002418   
0601VSC5d       20080101003340100000010000m0500000000002420   
0601VSC5d       20080101003350100000010000m0500000000002424   
0601VSC5d       20080101003360100000010000m0500000000002427   
0601VSC5d       20080101003370100000010000m0500000000002431   
0601VSC5d       20080101003380100000010000m0500000000002434   
0601VSC5d       20080101003390100000010000m0500000000002437   
0601VSC5d       20080101003400100000010000m0500000000002440   
0601VSC5d       20080101003410100000010000m0500000000002443   
0601VSC5d       20080101003420100000010000m0500000000002447   
0601VSC5d       20080101003430100000010000m0500000000002450   
0601VSC5d       20080101003440100000010000m0500000000002453   
0601VSC5d       20080101003450100000010000m0500000000002456   
0601VSC5d       20080101003460100000010000m0500000000002459   
0601VSC5d       20080101003470100000010000m0500000000002462   
0601VSC5d       20080101003480100000010000m0500000000002465   
0601VSC5d       20080101003490100000010000m0500000000002468   
0601VSC5d       20080101003500100000010000m0500000000002470   
0601VSC5d       20080101003510100000010000m0500000000002473   
0601VSC5d       20080101003520100000010000m0500000000002476   
0601VSC5d       20080101003530100000010000m0500000000002479   
0601VSC5d       20080101003540100000010000m0500000000002482   
0601VSC5d       20080101003550100000010000m0500000000002485   
0601VSC5d       20080101003560100000010000m0500000000002487   
0601VSC5d       20080101003570100000010000m0500000000002490   
0601VSC5d       20080101003580100000010000m0500000000002493   
0601VSC5d       20080101003590100000010000m0500000000002496   
0601VSC5d       20080101003600100000010000m0500000000002498   
0601VSC5d       20080101003610100000010000m0500000000002501   
0601VSC5d       20080101003620100000010000m0500000000002503   
0601VSC5d       20080101003630100000010000m0500000000002506   
0601VSC5d       20080101003640100000010000m0500000000002508   
0601VSC5d       20080101003650100000010000m0500000000002511   
0601VSC5d       20080101003660100000010000m0500000000002514   
0601VSC5d       20080101003670100000010000m0500000000002517   
0601VSC5d       20080101003680100000010000m0500000000002519   
0601VSC5d       20080101003690100000010000m0500000000002522   
0601VSC5d       20080101003700100000010000m0500000000002524   
0601VSC5d       20080101003710100000010000m0500000000002527   
0601VSC5d       20080101003720100000010000m0500000000002529   
0601VSC5d       20080101003730100000010000m0500000000002532   
0601VSC5d       20080101003740100000010000m0500000000002534   
0601VSC5d       20080101003750100000010000m0500000000002536   
0601VSC5d       20080101003760100000010000m0500000000002539   
0601VSC5d       20080101003770100000010000m0500000000002542   
0601VSC5d       20080101003780100000010000m0500000000002544   
0601VSC5d       20080101003790100000010000m0500000000002546   
0601VSC5d       20080101003800100000010000m0500000000002549   
0601VSC5d       20080101003810100000010000m0500000000002551   
0601VSC5d       20080101003820100000010000m0500000000002554   
0601VSC5d       20080101003830100000010000m0500000000002556   
0601VSC5d       20080101003840100000010000m0500000000002559   
0601VSC5d       20080101003850100000010000m0500000000002561   
0601VSC5d       20080101003860100000010000m0500000000002563   
0601VSC5d       20080101003870100000010000m0500000000002565   
0601VSC5d       20080101003880100000010000m0500000000002568   
0601VSC5d       20080101003890100000010000m0500000000002570   
0601VSC5d       20080101003900100000010000m0500000000002572   
0601VSC5d       20080101003910100000010000m0500000000002575   
0601VSC5d       20080101003920100000010000m0500000000002577   
0601VSC5d       20080101003930100000010000m0500000000002580   
0601VSC5d       20080101003940100000010000m0500000000002581   
0601VSC5d       20080101003950100000010000m0500000000002584   
0601VSC5d       20080101003960100000010000m0500000000002586   
0601VSC5d       20080101003970100000010000m0500000000002588   
0601VSC5d       20080101003980100000010000m0500000000002590   
0601VSC5d       20080101003990100000010000m0500000000002593   
0601VSC5d       20080101004000100000010000m0500000000002595   
0601VSC5d       20080101004010100000010000m0500000000002598   
0601VSC5d       20080101004020100000010000m0500000000002599   
0601VSC5d       20080101004030100000010000m0500000000002602   
0601VSC5d       20080101004040100000010000m0500000000002604   
0601VSC5d       20080101004050100000010000m0500000000002606   
0601VSC5d       20080101004060100000010000m0500000000002608   
0601VSC5d       20080101004070100000010000m0500000000002610   
0601VSC5d       20080101004080100000010000m0500000000002612   
0601VSC5d       20080101004090100000010000m0500000000002614   
0601VSC5d       20080101004100100000010000m0500000000002616   
0601VSC5d       20080101004110100000010000m0500000000002618   
0601VSC5d       20080101004120100000010000m0500000000002621   
0601VSC5d       20080101004130100000010000m0500000000002622   
0601VSC5d       20080101004140100000010000m0500000000002625   
0601VSC5d       20080101004150100000010000m0500000000002627   
0601VSC5d       20080101004160100000010000m0500000000002629   
0601VSC5d       20080101004170100000010000m0500000000002631   
0601VSC5d       20080101004180100000010000m0500000000002633   
0601VSC5d       20080101004190100000010000m0500000000002635   
0601VSC5d       20080101004200100000010000m0500000000002637   
0601VSC5d       20080101004210100000010000m0500000000002639   
0601VSC5d       20080101004220100000010000m0500000000002641   
0601VSC5d       20080101004230100000010000m0500000000002643   
0601VSC5d       20080101004240100000010000m0500000000002645   
0601VSC5d       20080101004250100000010000m0500000000002647   
0601VSC5d       20080101004260100000010000m0500000000002649   
0601VSC5d       20080101004270100000010000m0500000000002651   
0601VSC5d       20080101004280100000010000m0500000000002653   
0601VSC5d       20080101004290100000010000m0500000000002654   
0601VSC5d       20080101004300100000010000m0500000000002656   
0601VSC5d       20080101004310100000010000m0500000000002659   
0601VSC5d       20080101004320100000010000m0500000000002660   
0601VSC5d       20080101004330100000010000m0500000000002662   
0601VSC5d       20080101004340100000010000m0500000000002664   
0601VSC5d       20080101004350100000010000m0500000000002666   
0601VSC5d       20080101004360100000010000m0500000000002668   
0601VSC5d       20080101004370100000010000m0500000000002670   
0601VSC5d       20080101004380100000010000m0500000000002672   
0601VSC5d       20080101004390100000010000m0500000000002673   
0601VSC5d       20080101004400100000010000m0500000000002675   
0601VSC5d       20080101004410100000010000m0500000000002677   
0601VSC5d       20080101004420100000010000m0500000000002679   
0601VSC5d       20080101004430100000010000m0500000000002680   
0601VSC5d       20080101004440100000010000m0500000000002682   
0601VSC5d       20080101004450100000010000m0500000000002684   
0601VSC5d       20080101004460100000010000m0500000000002686   
0601VSC5d       20080101004470100000010000m0500000000002688   
0601VSC5d       20080101004480100000010000m0500000000002690   
0601VSC5d       20080101004490100000010000m0500000000002692   
0601VSC5d       20080101004500100000010000m0500000000002693   
0601VSC5d       20080101004510100000010000m0500000000002695   
0601VSC5d       20080101004520100000010000m0500000000002697   
0601VSC5d       20080101004530100000010000m0500000000002699   
0601VSC5d       20080101004540100000010000m0500000000002700   
0601VSC5d       20080101004550100000010000m0500000000002702   
0601VSC5d       20080101004560100000010000m0500000000002704   
0601VSC5d       20080101004570100000010000m0500000000002705   
0601VSC5d       20080101004580100000010000m0500000000002707   
0601VSC5d       20080101004590100000010000m0500000000002709   
0601VSC5d       20080101004600100000010000m0500000000002710   
0601VSC5d       20080101004610100000010000m0500000000002712   
0601VSC5d       20080101004620100000010000m0500000000002714   
0601VSC5d       20080101004630100000010000m0500000000002716   
0601VSC5d       20080101004640100000010000m0500000000002717   
0601VSC5d       20080101004650100000010000m0500000000002719   
0601VSC5d       20080101004660100000010000m0500000000002720   
0601VSC5d       20080101004670100000010000m0500000000002722   
0601VSC5d       20080101004680100000010000m0500000000002724   
0601VSC5d       20080101004690100000010000m0500000000002725   
0601VSC5d       20080101004700100000010000m0500000000002727   
0601VSC5d       20080101004710100000010000m0500000000002729   
0601VSC5d       20080101004720100000010000m0500000000002730   
0601VSC5d       20080101004730100000010000m0500000000002732   
0601VSC5d       20080101004740100000010000m0500000000002733   
0601VSC5d       20080101004750100000010000m0500000000002735   
0601VSC5d       20080101004760100000010000m0500000000002737   
0601VSC5d       20080101004770100000010000m0500000000002738   
0601VSC5d       20080101004780100000010000m0500000000002740   
0601VSC5d       20080101004790100000010000m0500000000002741   
0601VSC5d       20080101004800100000010000m0500000000002743   
0601VSC5d       20080101004810100000010000m0500000000002744   
0601VSC5d       20080101004820100000010000m0500000000002746   
0601VSC5d       20080101004830100000010000m0500000000002748   
0601VSC5d       20080101004840100000010000m0500000000002749   
0601VSC5d       20080101004850100000010000m0500000000002751   
