00SH               20081219                                                                                   
0601SHC4+       20090101001975100000005000m0400037390001891   
0601SHC4+       20090101001980100000005000m0400037560001895   
0601SHC4+       20090101001985100000005000m0400037720001898   
0601SHC4+       20090101001990100000005000m0400037910001903   
0601SHC4+       20090101001995100000005000m0400038060001905   
0601SHC4+       20090101002000100000005000m0400038250001910   
0601SHC4+       20090101002005100000005000m0400038430001914   
0601SHC4+       20090101002010100000005000m0400038590001918   
0601SHC4+       20090101002015100000005000m0400038780001922   
0601SHC4+       20090101002020100000005000m0400038950001926   
0601SHC4+       20090101002025100000005000m0400039110001929   
0601SHC4+       20090101002030100000005000m0400039290001933   
0601SHC4+       20090101002035100000005000m0400039470001937   
0601SHC4+       20090101002040100000005000m0400039650001941   
0601SHC4+       20090101002045100000005000m0400039810001944   
0601SHC4+       20090101002050100000005000m0400039990001948   
0601SHC4+       20090101002055100000005000m0400040170001952   
0601SHC4+       20090101002060100000005000m0400040340001956   
0601SHC4+       20090101002065100000005000m0400040510001959   
0601SHC4+       20090101002070100000005000m0400040700001964   
0601SHC4+       20090101002075100000005000m0400040870001967   
0601SHC4+       20090101002080100000005000m0400041050001971   
0601SHC4+       20090101002085100000005000m0400041210001974   
0601SHC4+       20090101002090100000005000m0400041390001978   
0601SHC4+       20090101002095100000005000m0400041570001982   
0601SHC4+       20090101002100100000005000m0400041730001985   
0601SHC4+       20090101002105100000005000m0400041920001989   
0601SHC4+       20090101002110100000005000m0400042070001991   
0601SHC4+       20090101002115100000005000m0400042260001996   
0601SHC4+       20090101002120100000005000m0400042430001999   
0601SHC4+       20090101002125100000005000m0400042610002003   
0601SHC4+       20090101002130100000005000m0400042780002006   
0601SHC4+       20090101002135100000005000m0400042950002009   
0601SHC4+       20090101002140100000005000m0400043140002014   
0601SHC4+       20090101002145100000005000m0400043320002017   
0601SHC4+       20090101002150100000005000m0400043480002020   
0601SHC4+       20090101002155100000005000m0400043660002024   
0601SHC4+       20090101002160100000005000m0400043840002027   
0601SHC4+       20090101002165100000005000m0400044010002030   
0601SHC4+       20090101002170100000005000m0400044190002034   
0601SHC4+       20090101002175100000005000m0400044350002037   
0601SHC4+       20090101002180100000005000m0400044550002041   
0601SHC4+       20090101002185100000005000m0400044710002044   
0601SHC4+       20090101002190100000005000m0400044880002047   
0601SHC4+       20090101002195100000005000m0400045070002051   
0601SHC4+       20090101002200100000005000m0400045220002053   
0601SHC4+       20090101002205100000005000m0400045400002057   
0601SHC4+       20090101002210100000005000m0400045580002060   
0601SHC4+       20090101002215100000005000m0400045750002063   
0601SHC4+       20090101002220100000005000m0400045940002067   
0601SHC4+       20090101002225100000005000m0400046100002070   
0601SHC4+       20090101002230100000005000m0400046280002073   
0601SHC4+       20090101002235100000005000m0400046470002077   
0601SHC4+       20090101002240100000005000m0400046640002080   
0601SHC4+       20090101002245100000005000m0400046840002084   
0601SHC4+       20090101002250100000005000m0400047050002089   
0601SHC4+       20090101002255100000005000m0400047200002091   
0601SHC4+       20090101002260100000005000m0400047410002095   
0601SHC4+       20090101002265100000005000m0400047590002099   
0601SHC4+       20090101002270100000005000m0400047780002103   
0601SHC4+       20090101002275100000005000m0400047980002107   
0601SHC4+       20090101002280100000005000m0400048160002110   
0601SHC4+       20090101002285100000005000m0400048350002114   
0601SHC4+       20090101002290100000005000m0400048540002117   
0601SHC4+       20090101002295100000005000m0400048730002121   
0601SHC4+       20090101002300100000005000m0400048920002125   
0601SHC4+       20090101002305100000005000m0400049110002128   
0601SHC4+       20090101002310100000005000m0400049310002132   
0601SHC4+       20090101002315100000005000m0400049480002135   
0601SHC4+       20090101002320100000005000m0400049670002139   
0601SHC4+       20090101002325100000005000m0400049880002143   
0601SHC4+       20090101002330100000005000m0400050050002146   
0601SHC4+       20090101002335100000005000m0400050250002150   
0601SHC4+       20090101002340100000005000m0400050440002153   
0601SHC4+       20090101002345100000005000m0400050620002156   
0601SHC4+       20090101002350100000005000m0400050820002160   
0601SHC4+       20090101002355100000005000m0400051000002163   
0601SHC4+       20090101002360100000005000m0400051190002167   
0601SHC4+       20090101002365100000005000m0400051390002171   
0601SHC4+       20090101002370100000005000m0400051570002174   
0601SHC4+       20090101002375100000005000m0400051760002177   
0601SHC4+       20090101002380100000005000m0400051940002180   
0601SHC4+       20090101002385100000005000m0400052140002184   
0601SHC4+       20090101002390100000005000m0400052340002188   
0601SHC4+       20090101002395100000005000m0400052510002190   
0601SHC4+       20090101002400100000005000m0400052720002194   
0601SHC4+       20090101002405100000005000m0400052880002196   
0601SHC4+       20090101002410100000005000m0400053090002201   
0601SHC4+       20090101002415100000005000m0400053290002204   
0601SHC4+       20090101002420100000005000m0400053450002206   
0601SHC4+       20090101002425100000005000m0400053630002209   
0601SHC4+       20090101002430100000005000m0400053790002211   
0601SHC4+       20090101002435100000005000m0400053930002213   
0601SHC4+       20090101002440100000005000m0400054100002215   
0601SHC4+       20090101002445100000005000m0400054230002216   
0601SHC4+       20090101002450100000005000m0400054400002218   
0601SHC4+       20090101002455100000005000m0400054560002220   
0601SHC4+       20090101002460100000005000m0400054700002221   
0601SHC4+       20090101002465100000005000m0400054870002224   
0601SHC4+       20090101002470100000005000m0400055010002225   
0601SHC4+       20090101002475100000005000m0400055160002226   
0601SHC4+       20090101002480100000005000m0400055340002229   
0601SHC4+       20090101002485100000005000m0400055480002230   
0601SHC4+       20090101002490100000005000m0400055630002232   
0601SHC4+       20090101002495100000005000m0400055790002234   
0601SHC4+       20090101002500100000005000m0400055940002235   
0601SHC4+       20090101002505100000005000m0400056100002237   
0601SHC4+       20090101002510100000005000m0400056250002239   
0601SHC4+       20090101002515100000005000m0400056410002241   
0601SHC4+       20090101002520100000005000m0400056570002243   
0601SHC4+       20090101002525100000005000m0400056720002244   
0601SHC4+       20090101002530100000005000m0400056870002246   
0601SHC4+       20090101002535100000005000m0400057040002248   
0601SHC4+       20090101002540100000005000m0400057180002249   
0601SHC4+       20090101002545100000005000m0400057330002250   
0601SHC4+       20090101002550100000005000m0400057490002252   
0601SHC4+       20090101002555100000005000m0400057650002254   
0601SHC4+       20090101002560100000005000m0400057800002256   
0601SHC4+       20090101002565100000005000m0400057950002257   
0601SHC4+       20090101002570100000005000m0400058110002259   
0601SHC4+       20090101002575100000005000m0400058260002260   
0601SHC4+       20090101002580100000005000m0400058420002262   
0601SHC4+       20090101002585100000005000m0400058570002264   
0601SHC4+       20090101002590100000005000m0400058730002265   
0601SHC4+       20090101002595100000005000m0400058890002267   
0601SHC4+       20090101002600100000005000m0400059030002268   
0601SHC4+       20090101002605100000005000m0400059200002270   
0601SHC4+       20090101002610100000005000m0400059350002272   
0601SHC4+       20090101002615100000005000m0400059500002273   
0601SHC4+       20090101002620100000005000m0400059660002275   
0601SHC4+       20090101002625100000005000m0400059820002277   
0601SHC4+       20090101002630100000005000m0400059970002278   
0601SHC4+       20090101002635100000005000m0400060130002280   
0601SHC4+       20090101002640100000005000m0400060270002281   
0601SHC4+       20090101002645100000005000m0400060440002283   
0601SHC4+       20090101002650100000005000m0400060580002284   
0601SHC4+       20090101002655100000005000m0400060730002285   
0601SHC4+       20090101002660100000005000m0400060910002288   
0601SHC4+       20090101002665100000005000m0400061050002289   
0601SHC4+       20090101002670100000005000m0400061210002290   
0601SHC4+       20090101002675100000005000m0400061360002292   
0601SHC4+       20090101002680100000005000m0400061510002293   
0601SHC4+       20090101002685100000005000m0400061680002295   
0601SHC4+       20090101002690100000005000m0400061820002296   
0601SHC4+       20090101002695100000005000m0400061980002298   
0601SHC4+       20090101002700100000005000m0400062140002299   
0601SHC4+       20090101002705100000005000m0400062290002301   
0601SHC4+       20090101002710100000005000m0400062450002302   
0601SHC4+       20090101002715100000005000m0400062610002304   
0601SHC4+       20090101002720100000005000m0400062760002305   
0601SHC4+       20090101002725100000005000m0400062920002307   
0601SHC4+       20090101002730100000005000m0400063060002308   
0601SHC4+       20090101002735100000005000m0400063220002309   
0601SHC4+       20090101002740100000005000m0400063370002311   
0601SHC4+       20090101002745100000005000m0400063530002312   
0601SHC4+       20090101002750100000005000m0400063690002314   
0601SHC4+       20090101002755100000005000m0400063840002315   
0601SHC4+       20090101002760100000005000m0400064000002317   
0601SHC4+       20090101002765100000005000m0400064150002318   
0601SHC4+       20090101002770100000005000m0400064310002320   
0601SHC4+       20090101002775100000005000m0400064460002321   
0601SHC4+       20090101002780100000005000m0400064620002322   
0601SHC4+       20090101002785100000005000m0400064770002324   
0601SHC4+       20090101002790100000005000m0400064930002325   
0601SHC4+       20090101002795100000005000m0400065080002326   
0601SHC4+       20090101002800100000005000m0400065240002328   
0601SHC4+       20090101002805100000005000m0400065410002330   
0601SHC4+       20090101002810100000005000m0400065550002331   
0601SHC4+       20090101002815100000005000m0400065710002332   
0601SHC4+       20090101002820100000005000m0400065860002333   
0601SHC4+       20090101002825100000005000m0400066020002335   
0601SHC4+       20090101002830100000005000m0400066160002336   
0601SHC4+       20090101002835100000005000m0400066320002337   
0601SHC4+       20090101002840100000005000m0400066490002339   
0601SHC4+       20090101002845100000005000m0400066630002340   
0601SHC4+       20090101002850100000005000m0400066790002341   
0601SHC4+       20090101002855100000005000m0400066940002343   
0601SHC4+       20090101002860100000005000m0400067100002344   
