00OW               20081103                                                                                   
0601OWC0+       20090101000505100000005000w0000004900000966   
0601OWC0+       20090101000510100000005000w0000004960000968   
0601OWC0+       20090101000515100000005000w0000005020000970   
0601OWC0+       20090101000520100000005000w0000005090000974   
0601OWC0+       20090101000525100000005000w0000005160000978   
0601OWC0+       20090101000530100000005000w0000005220000980   
0601OWC0+       20090101000535100000005000w0000005290000984   
0601OWC0+       20090101000540100000005000w0000005360000988   
0601OWC0+       20090101000545100000005000w0000005430000992   
0601OWC0+       20090101000550100000005000w0000005490000994   
0601OWC0+       20090101000555100000005000w0000005560000997   
0601OWC0+       20090101000560100000005000w0000005620000999   
0601OWC0+       20090101000565100000005000w0000005690001003   
0601OWC0+       20090101000570100000005000w0000005760001006   
0601OWC0+       20090101000575100000005000w0000005830001010   
0601OWC0+       20090101000580100000005000w0000005900001013   
0601OWC0+       20090101000585100000005000w0000005960001014   
0601OWC0+       20090101000590100000005000w0000006030001018   
0601OWC0+       20090101000595100000005000w0000006100001021   
0601OWC0+       20090101000600100000005000w0000006160001022   
0601OWC0+       20090101000605100000005000w0000006230001026   
0601OWC0+       20090101000610100000005000w0000006300001029   
0601OWC0+       20090101000615100000005000w0000006370001032   
0601OWC0+       20090101000620100000005000w0000006440001035   
0601OWC0+       20090101000625100000005000w0000006510001037   
0601OWC0+       20090101000630100000005000w0000006580001040   
0601OWC0+       20090101000635100000005000w0000006660001045   
0601OWC0+       20090101000640100000005000w0000006720001046   
0601OWC0+       20090101000645100000005000w0000006790001049   
0601OWC0+       20090101000650100000005000w0000006860001051   
0601OWC0+       20090101000655100000005000w0000006930001054   
0601OWC0+       20090101000660100000005000w0000007010001058   
0601OWC0+       20090101000665100000005000w0000007080001061   
0601OWC0+       20090101000670100000005000w0000007150001063   
0601OWC0+       20090101000675100000005000w0000007220001066   
0601OWC0+       20090101000680100000005000w0000007300001070   
0601OWC0+       20090101000685100000005000w0000007370001072   
0601OWC0+       20090101000690100000005000w0000007440001074   
0601OWC0+       20090101000695100000005000w0000007520001078   
0601OWC0+       20090101000700100000005000w0000007590001080   
0601OWC0+       20090101000705100000005000w0000007660001083   
0601OWC0+       20090101000710100000005000w0000007740001086   
0601OWC0+       20090101000715100000005000w0000007810001089   
0601OWC0+       20090101000720100000005000w0000007880001091   
0601OWC0+       20090101000725100000005000w0000007960001094   
0601OWC0+       20090101000730100000005000w0000008030001096   
0601OWC0+       20090101000735100000005000w0000008100001098   
0601OWC0+       20090101000740100000005000w0000008180001102   
0601OWC0+       20090101000745100000005000w0000008260001105   
0601OWC0+       20090101000750100000005000w0000008340001108   
0601OWC0+       20090101000755100000005000w0000008410001110   
0601OWC0+       20090101000760100000005000w0000008490001113   
0601OWC0+       20090101000765100000005000w0000008560001115   
0601OWC0+       20090101000770100000005000w0000008650001120   
0601OWC0+       20090101000775100000005000w0000008720001122   
0601OWC0+       20090101000780100000005000w0000008800001125   
0601OWC0+       20090101000785100000005000w0000008870001126   
0601OWC0+       20090101000790100000005000w0000008950001129   
0601OWC0+       20090101000795100000005000w0000009030001132   
0601OWC0+       20090101000800100000005000w0000009110001135   
0601OWC0+       20090101000805100000005000w0000009190001138   
0601OWC0+       20090101000810100000005000w0000009260001140   
0601OWC0+       20090101000815100000005000w0000009340001143   
0601OWC0+       20090101000820100000005000w0000009420001145   
0601OWC0+       20090101000825100000005000w0000009490001147   
0601OWC0+       20090101000830100000005000w0000009570001150   
0601OWC0+       20090101000835100000005000w0000009650001152   
0601OWC0+       20090101000840100000005000w0000009740001156   
0601OWC0+       20090101000845100000005000w0000009820001159   
0601OWC0+       20090101000850100000005000w0000009900001161   
0601OWC0+       20090101000855100000005000w0000009980001164   
0601OWC0+       20090101000860100000005000w0000010070001168   
0601OWC0+       20090101000865100000005000w0000010150001170   
0601OWC0+       20090101000870100000005000w0000010230001172   
0601OWC0+       20090101000875100000005000w0000010310001175   
0601OWC0+       20090101000880100000005000w0000010400001178   
0601OWC0+       20090101000885100000005000w0000010480001181   
0601OWC0+       20090101000890100000005000w0000010560001183   
0601OWC0+       20090101000895100000005000w0000010640001186   
0601OWC0+       20090101000900100000005000w0000010720001188   
0601OWC0+       20090101000905100000005000w0000010810001191   
0601OWC0+       20090101000910100000005000w0000010900001195   
0601OWC0+       20090101000915100000005000w0000010980001197   
0601OWC0+       20090101000920100000005000w0000011060001199   
0601OWC0+       20090101000925100000005000w0000011150001202   
0601OWC0+       20090101000930100000005000w0000011230001204   
0601OWC0+       20090101000935100000005000w0000011320001207   
0601OWC0+       20090101000940100000005000w0000011400001210   
0601OWC0+       20090101000945100000005000w0000011490001213   
0601OWC0+       20090101000950100000005000w0000011580001216   
0601OWC0+       20090101000955100000005000w0000011670001219   
0601OWC0+       20090101000960100000005000w0000011760001222   
0601OWC0+       20090101000965100000005000w0000011840001224   
0601OWC0+       20090101000970100000005000w0000011940001228   
0601OWC0+       20090101000975100000005000w0000012030001231   
0601OWC0+       20090101000980100000005000w0000012110001233   
0601OWC0+       20090101000985100000005000w0000012210001236   
0601OWC0+       20090101000990100000005000w0000012290001238   
0601OWC0+       20090101000995100000005000w0000012390001242   
0601OWC0+       20090101001000100000005000w0000012480001245   
0601OWC0+       20090101001005100000005000w0000012580001249   
0601OWC0+       20090101001010100000005000w0000012660001250   
0601OWC0+       20090101001015100000005000w0000012770001255   
0601OWC0+       20090101001020100000005000w0000012860001258   
0601OWC0+       20090101001025100000005000w0000012960001261   
0601OWC0+       20090101001030100000005000w0000013050001264   
0601OWC0+       20090101001035100000005000w0000013150001267   
0601OWC0+       20090101001040100000005000w0000013250001271   
0601OWC0+       20090101001045100000005000w0000013350001274   
0601OWC0+       20090101001050100000005000w0000013440001277   
0601OWC0+       20090101001055100000005000w0000013550001281   
0601OWC0+       20090101001060100000005000w0000013660001286   
0601OWC0+       20090101001065100000005000w0000013750001288   
0601OWC0+       20090101001070100000005000w0000013860001292   
0601OWC0+       20090101001075100000005000w0000013960001296   
0601OWC0+       20090101001080100000005000w0000014060001299   
0601OWC0+       20090101001085100000005000w0000014170001303   
0601OWC0+       20090101001090100000005000w0000014270001306   
0601OWC0+       20090101001095100000005000w0000014360001308   
0601OWC0+       20090101001100100000005000w0000014470001312   
0601OWC0+       20090101001105100000005000w0000014570001316   
0601OWC0+       20090101001110100000005000w0000014680001320   
0601OWC0+       20090101001115100000005000w0000014780001323   
0601OWC0+       20090101001120100000005000w0000014880001326   
0601OWC0+       20090101001125100000005000w0000015000001330   
0601OWC0+       20090101001130100000005000w0000015090001332   
0601OWC0+       20090101001135100000005000w0000015190001335   
0601OWC0+       20090101001140100000005000w0000015310001340   
0601OWC0+       20090101001145100000005000w0000015410001343   
0601OWC0+       20090101001150100000005000w0000015510001346   
0601OWC0+       20090101001155100000005000w0000015630001350   
0601OWC0+       20090101001160100000005000w0000015720001352   
0601OWC0+       20090101001165100000005000w0000015840001357   
0601OWC0+       20090101001170100000005000w0000015940001359   
0601OWC0+       20090101001175100000005000w0000016040001362   
0601OWC0+       20090101001180100000005000w0000016150001366   
0601OWC0+       20090101001185100000005000w0000016250001368   
0601OWC0+       20090101001190100000005000w0000016350001371   
0601OWC0+       20090101001195100000005000w0000016470001375   
0601OWC0+       20090101001200100000005000w0000016570001378   
0601OWC0+       20090101001205100000005000w0000016690001382   
0601OWC0+       20090101001210100000005000w0000016780001384   
0601OWC0+       20090101001215100000005000w0000016890001387   
0601OWC0+       20090101001220100000005000w0000017010001391   
0601OWC0+       20090101001225100000005000w0000017100001393   
0601OWC0+       20090101001230100000005000w0000017210001396   
0601OWC0+       20090101001235100000005000w0000017330001400   
0601OWC0+       20090101001240100000005000w0000017420001402   
0601OWC0+       20090101001245100000005000w0000017530001405   
0601OWC0+       20090101001250100000005000w0000017640001408   
0601OWC0+       20090101001255100000005000w0000017740001411   
0601OWC0+       20090101001260100000005000w0000017860001415   
0601OWC0+       20090101001265100000005000w0000017960001417   
0601OWC0+       20090101001270100000005000w0000018060001419   
0601OWC0+       20090101001275100000005000w0000018180001423   
0601OWC0+       20090101001280100000005000w0000018290001426   
0601OWC0+       20090101001285100000005000w0000018380001428   
0601OWC0+       20090101001290100000005000w0000018500001431   
0601OWC0+       20090101001295100000005000w0000018610001434   
0601OWC0+       20090101001300100000005000w0000018730001438   
0601OWC0+       20090101001305100000005000w0000018820001439   
0601OWC0+       20090101001310100000005000w0000018930001442   
0601OWC0+       20090101001315100000005000w0000019040001445   
0601OWC0+       20090101001320100000005000w0000019150001448   
0601OWC0+       20090101001325100000005000w0000019240001449   
0601OWC0+       20090101001330100000005000w0000019360001453   
0601OWC0+       20090101001335100000005000w0000019470001456   
0601OWC0+       20090101001340100000005000w0000019570001458   
0601OWC0+       20090101001345100000005000w0000019690001461   
0601OWC0+       20090101001350100000005000w0000019790001463   
0601OWC0+       20090101001355100000005000w0000019910001467   
0601OWC0+       20090101001360100000005000w0000020020001469   
0601OWC0+       20090101001365100000005000w0000020120001471   
0601OWC0+       20090101001370100000005000w0000020240001475   
0601OWC0+       20090101001375100000005000w0000020340001477   
0601OWC0+       20090101001380100000005000w0000020450001479   
0601OWC0+       20090101001385100000005000w0000020560001482   
0601OWC0+       20090101001390100000005000w0000020670001484   
