00AR               20071130                                                                                   
0601ARC0d       20080101000225100000005000w0000001210000532   
0601ARC0d       20080101000230100000005000w0000001280000551   
0601ARC0d       20080101000235100000005000w0000001350000568   
0601ARC0d       20080101000240100000005000w0000001430000590   
0601ARC0d       20080101000245100000005000w0000001500000606   
0601ARC0d       20080101000250100000005000w0000001580000626   
0601ARC0d       20080101000255100000005000w0000001650000641   
0601ARC0d       20080101000260100000005000w0000001740000663   
0601ARC0d       20080101000265100000005000w0000001810000677   
0601ARC0d       20080101000270100000005000w0000001900000697   
0601ARC0d       20080101000275100000005000w0000001970000710   
0601ARC0d       20080101000280100000005000w0000002050000726   
0601ARC0d       20080101000285100000005000w0000002130000741   
0601ARC0d       20080101000290100000005000w0000002220000759   
0601ARC0d       20080101000295100000005000w0000002300000773   
0601ARC0d       20080101000300100000005000w0000002380000787   
0601ARC0d       20080101000305100000005000w0000002470000803   
0601ARC0d       20080101000310100000005000w0000002550000816   
0601ARC0d       20080101000315100000005000w0000002640000831   
0601ARC0d       20080101000320100000005000w0000002730000847   
0601ARC0d       20080101000325100000005000w0000002820000861   
0601ARC0d       20080101000330100000005000w0000002920000878   
0601ARC0d       20080101000335100000005000w0000003010000892   
0601ARC0d       20080101000340100000005000w0000003110000908   
0601ARC0d       20080101000345100000005000w0000003210000924   
0601ARC0d       20080101000350100000005000w0000003310000939   
0601ARC0d       20080101000355100000005000w0000003400000951   
0601ARC0d       20080101000360100000005000w0000003500000966   
0601ARC0d       20080101000365100000005000w0000003600000980   
0601ARC0d       20080101000370100000005000w0000003690000991   
0601ARC0d       20080101000375100000005000w0000003780001001   
0601ARC0d       20080101000380100000005000w0000003870001012   
0601ARC0d       20080101000385100000005000w0000003970001025   
0601ARC0d       20080101000390100000005000w0000004060001034   
0601ARC0d       20080101000395100000005000w0000004160001047   
0601ARC0d       20080101000400100000005000w0000004250001056   
0601ARC0d       20080101000405100000005000w0000004340001065   
0601ARC0d       20080101000410100000005000w0000004440001076   
0601ARC0d       20080101000415100000005000w0000004530001085   
0601ARC0d       20080101000420100000005000w0000004630001096   
0601ARC0d       20080101000425100000005000w0000004710001102   
0601ARC0d       20080101000430100000005000w0000004810001112   
0601ARC0d       20080101000435100000005000w0000004900001120   
0601ARC0d       20080101000440100000005000w0000004990001128   
0601ARC0d       20080101000445100000005000w0000005080001135   
0601ARC0d       20080101000450100000005000w0000005170001143   
0601ARC0d       20080101000455100000005000w0000005270001152   
0601ARC0d       20080101000460100000005000w0000005360001159   
0601ARC0d       20080101000465100000005000w0000005450001166   
0601ARC0d       20080101000470100000005000w0000005550001175   
0601ARC0d       20080101000475100000005000w0000005640001181   
0601ARC0d       20080101000480100000005000w0000005740001190   
0601ARC0d       20080101000485100000005000w0000005830001196   
0601ARC0d       20080101000490100000005000w0000005930001204   
0601ARC0d       20080101000495100000005000w0000006020001210   
0601ARC0d       20080101000500100000005000w0000006120001218   
0601ARC0d       20080101000505100000005000w0000006220001226   
0601ARC0d       20080101000510100000005000w0000006310001231   
0601ARC0d       20080101000515100000005000w0000006400001237   
0601ARC0d       20080101000520100000005000w0000006510001246   
0601ARC0d       20080101000525100000005000w0000006600001251   
0601ARC0d       20080101000530100000005000w0000006700001258   
0601ARC0d       20080101000535100000005000w0000006800001265   
0601ARC0d       20080101000540100000005000w0000006890001270   
0601ARC0d       20080101000545100000005000w0000007000001279   
0601ARC0d       20080101000550100000005000w0000007090001283   
0601ARC0d       20080101000555100000005000w0000007190001290   
0601ARC0d       20080101000560100000005000w0000007290001296   
0601ARC0d       20080101000565100000005000w0000007390001302   
0601ARC0d       20080101000570100000005000w0000007490001308   
0601ARC0d       20080101000575100000005000w0000007580001313   
0601ARC0d       20080101000580100000005000w0000007680001318   
0601ARC0d       20080101000585100000005000w0000007780001324   
0601ARC0d       20080101000590100000005000w0000007880001330   
0601ARC0d       20080101000595100000005000w0000007980001336   
0601ARC0d       20080101000600100000005000w0000008080001341   
0601ARC0d       20080101000605100000005000w0000008170001345   
0601ARC0d       20080101000610100000005000w0000008270001350   
0601ARC0d       20080101000615100000005000w0000008370001355   
0601ARC0d       20080101000620100000005000w0000008470001361   
0601ARC0d       20080101000625100000005000w0000008570001366   
0601ARC0d       20080101000630100000005000w0000008670001371   
0601ARC0d       20080101000635100000005000w0000008770001376   
0601ARC0d       20080101000640100000005000w0000008870001381   
0601ARC0d       20080101000645100000005000w0000008970001385   
0601ARC0d       20080101000650100000005000w0000009070001390   
0601ARC0d       20080101000655100000005000w0000009170001395   
0601ARC0d       20080101000660100000005000w0000009270001399   
0601ARC0d       20080101000665100000005000w0000009370001404   
0601ARC0d       20080101000670100000005000w0000009470001408   
0601ARC0d       20080101000675100000005000w0000009580001414   
0601ARC0d       20080101000680100000005000w0000009680001418   
0601ARC0d       20080101000685100000005000w0000009780001423   
0601ARC0d       20080101000690100000005000w0000009880001427   
0601ARC0d       20080101000695100000005000w0000009980001431   
0601ARC0d       20080101000700100000005000w0000010090001436   
0601ARC0d       20080101000705100000005000w0000010190001440   
0601ARC0d       20080101000710100000005000w0000010300001446   
0601ARC0d       20080101000715100000005000w0000010400001449   
0601ARC0d       20080101000720100000005000w0000010510001455   
0601ARC0d       20080101000725100000005000w0000010630001461   
0601ARC0d       20080101000730100000005000w0000010740001466   
0601ARC0d       20080101000735100000005000w0000010850001471   
0601ARC0d       20080101000740100000005000w0000010960001476   
0601ARC0d       20080101000745100000005000w0000011070001481   
0601ARC0d       20080101000750100000005000w0000011180001486   
0601ARC0d       20080101000755100000005000w0000011300001492   
0601ARC0d       20080101000760100000005000w0000011400001495   
0601ARC0d       20080101000765100000005000w0000011520001501   
0601ARC0d       20080101000770100000005000w0000011640001507   
0601ARC0d       20080101000775100000005000w0000011750001511   
0601ARC0d       20080101000780100000005000w0000011860001516   
0601ARC0d       20080101000785100000005000w0000011970001520   
0601ARC0d       20080101000790100000005000w0000012090001526   
0601ARC0d       20080101000795100000005000w0000012200001530   
0601ARC0d       20080101000800100000005000w0000012310001534   
0601ARC0d       20080101000805100000005000w0000012420001538   
0601ARC0d       20080101000810100000005000w0000012540001543   
0601ARC0d       20080101000815100000005000w0000012660001549   
0601ARC0d       20080101000820100000005000w0000012770001553   
0601ARC0d       20080101000825100000005000w0000012880001556   
0601ARC0d       20080101000830100000005000w0000012990001560   
0601ARC0d       20080101000835100000005000w0000013110001565   
0601ARC0d       20080101000840100000005000w0000013230001570   
0601ARC0d       20080101000845100000005000w0000013340001574   
0601ARC0d       20080101000850100000005000w0000013460001579   
0601ARC0d       20080101000855100000005000w0000013580001584   
0601ARC0d       20080101000860100000005000w0000013700001588   
0601ARC0d       20080101000865100000005000w0000013820001593   
0601ARC0d       20080101000870100000005000w0000013930001597   
0601ARC0d       20080101000875100000005000w0000014040001600   
0601ARC0d       20080101000880100000005000w0000014160001605   
0601ARC0d       20080101000885100000005000w0000014280001609   
0601ARC0d       20080101000890100000005000w0000014400001613   
0601ARC0d       20080101000895100000005000w0000014510001617   
0601ARC0d       20080101000900100000005000w0000014630001621   
0601ARC0d       20080101000905100000005000w0000014750001625   
0601ARC0d       20080101000910100000005000w0000014870001630   
0601ARC0d       20080101000915100000005000w0000014990001634   
0601ARC0d       20080101000920100000005000w0000015110001638   
0601ARC0d       20080101000925100000005000w0000015230001642   
0601ARC0d       20080101000930100000005000w0000015350001646   
0601ARC0d       20080101000935100000005000w0000015460001649   
0601ARC0d       20080101000940100000005000w0000015590001654   
0601ARC0d       20080101000945100000005000w0000015710001658   
0601ARC0d       20080101000950100000005000w0000015830001662   
0601ARC0d       20080101000955100000005000w0000015950001666   
0601ARC0d       20080101000960100000005000w0000016080001671   
0601ARC0d       20080101000965100000005000w0000016200001674   
0601ARC0d       20080101000970100000005000w0000016330001679   
0601ARC0d       20080101000975100000005000w0000016450001683   
0601ARC0d       20080101000980100000005000w0000016570001687   
0601ARC0d       20080101000985100000005000w0000016690001690   
0601ARC0d       20080101000990100000005000w0000016820001695   
0601ARC0d       20080101000995100000005000w0000016950001699   
0601ARC0d       20080101001000100000005000w0000017070001703   
0601ARC0d       20080101001005100000005000w0000017200001707   
0601ARC0d       20080101001010100000005000w0000017320001711   
0601ARC0d       20080101001015100000005000w0000017450001715   
0601ARC0d       20080101001020100000005000w0000017580001719   
0601ARC0d       20080101001025100000005000w0000017710001724   
0601ARC0d       20080101001030100000005000w0000017850001729   
0601ARC0d       20080101001035100000005000w0000017980001733   
0601ARC0d       20080101001040100000005000w0000018110001737   
0601ARC0d       20080101001045100000005000w0000018240001741   
0601ARC0d       20080101001050100000005000w0000018370001745   
0601ARC0d       20080101001055100000005000w0000018510001750   
0601ARC0d       20080101001060100000005000w0000018650001755   
0601ARC0d       20080101001065100000005000w0000018780001759   
0601ARC0d       20080101001070100000005000w0000018920001764   
0601ARC0d       20080101001075100000005000w0000019060001769   
0601ARC0d       20080101001080100000005000w0000019190001773   
0601ARC0d       20080101001085100000005000w0000019340001778   
0601ARC0d       20080101001090100000005000w0000019470001782   
0601ARC0d       20080101001095100000005000w0000019610001787   
0601ARC0d       20080101001100100000005000w0000019740001790   
0601ARC0d       20080101001105100000005000w0000019870001794   
0601ARC0d       20080101001110100000005000w0000020020001800   
