00BL               20081110                                                                                   
0601BLC6+       20090101000825100000005000m0600001970000238   
0601BLC6+       20090101000830100000005000m0600002050000246   
0601BLC6+       20090101000835100000005000m0600002140000256   
0601BLC6+       20090101000840100000005000m0600002230000265   
0601BLC6+       20090101000845100000005000m0600002320000274   
0601BLC6+       20090101000850100000005000m0600002410000283   
0601BLC6+       20090101000855100000005000m0600002490000290   
0601BLC6+       20090101000860100000005000m0600002580000299   
0601BLC6+       20090101000865100000005000m0600002670000308   
0601BLC6+       20090101000870100000005000m0600002760000316   
0601BLC6+       20090101000875100000005000m0600002850000325   
0601BLC6+       20090101000880100000005000m0600002940000333   
0601BLC6+       20090101000885100000005000m0600003030000341   
0601BLC6+       20090101000890100000005000m0600003120000350   
0601BLC6+       20090101000895100000005000m0600003210000358   
0601BLC6+       20090101000900100000005000m0600003310000367   
0601BLC6+       20090101000905100000005000m0600003400000375   
0601BLC6+       20090101000910100000005000m0600003490000382   
0601BLC6+       20090101000915100000005000m0600003580000390   
0601BLC6+       20090101000920100000005000m0600003670000398   
0601BLC6+       20090101000925100000005000m0600003760000405   
0601BLC6+       20090101000930100000005000m0600003860000414   
0601BLC6+       20090101000935100000005000m0600003950000421   
0601BLC6+       20090101000940100000005000m0600004040000429   
0601BLC6+       20090101000945100000005000m0600004130000436   
0601BLC6+       20090101000950100000005000m0600004230000444   
0601BLC6+       20090101000955100000005000m0600004330000452   
0601BLC6+       20090101000960100000005000m0600004440000461   
0601BLC6+       20090101000965100000005000m0600004540000469   
0601BLC6+       20090101000970100000005000m0600004650000478   
0601BLC6+       20090101000975100000005000m0600004750000486   
0601BLC6+       20090101000980100000005000m0600004860000495   
0601BLC6+       20090101000985100000005000m0600004960000502   
0601BLC6+       20090101000990100000005000m0600005070000511   
0601BLC6+       20090101000995100000005000m0600005170000518   
0601BLC6+       20090101001000100000005000m0600005270000526   
0601BLC6+       20090101001005100000005000m0600005380000534   
0601BLC6+       20090101001010100000005000m0600005490000542   
0601BLC6+       20090101001015100000005000m0600005590000549   
0601BLC6+       20090101001020100000005000m0600005700000557   
0601BLC6+       20090101001025100000005000m0600005810000565   
0601BLC6+       20090101001030100000005000m0600005910000572   
0601BLC6+       20090101001035100000005000m0600006020000580   
0601BLC6+       20090101001040100000005000m0600006130000588   
0601BLC6+       20090101001045100000005000m0600006230000595   
0601BLC6+       20090101001050100000005000m0600006340000602   
0601BLC6+       20090101001055100000005000m0600006450000610   
0601BLC6+       20090101001060100000005000m0600006560000617   
0601BLC6+       20090101001065100000005000m0600006670000625   
0601BLC6+       20090101001070100000005000m0600006780000632   
0601BLC6+       20090101001075100000005000m0600006900000640   
0601BLC6+       20090101001080100000005000m0600007010000648   
0601BLC6+       20090101001085100000005000m0600007130000656   
0601BLC6+       20090101001090100000005000m0600007240000663   
0601BLC6+       20090101001095100000005000m0600007360000671   
0601BLC6+       20090101001100100000005000m0600007470000678   
0601BLC6+       20090101001105100000005000m0600007590000685   
0601BLC6+       20090101001110100000005000m0600007700000692   
0601BLC6+       20090101001115100000005000m0600007820000700   
0601BLC6+       20090101001120100000005000m0600007930000706   
0601BLC6+       20090101001125100000005000m0600008050000714   
0601BLC6+       20090101001130100000005000m0600008170000721   
0601BLC6+       20090101001135100000005000m0600008280000728   
0601BLC6+       20090101001140100000005000m0600008400000735   
0601BLC6+       20090101001145100000005000m0600008510000742   
0601BLC6+       20090101001150100000005000m0600008630000749   
0601BLC6+       20090101001155100000005000m0600008750000756   
0601BLC6+       20090101001160100000005000m0600008860000762   
0601BLC6+       20090101001165100000005000m0600008980000769   
0601BLC6+       20090101001170100000005000m0600009090000775   
0601BLC6+       20090101001175100000005000m0600009210000782   
0601BLC6+       20090101001180100000005000m0600009320000788   
0601BLC6+       20090101001185100000005000m0600009440000795   
0601BLC6+       20090101001190100000005000m0600009560000802   
0601BLC6+       20090101001195100000005000m0600009680000808   
0601BLC6+       20090101001200100000005000m0600009800000815   
0601BLC6+       20090101001205100000005000m0600009920000822   
0601BLC6+       20090101001210100000005000m0600010040000828   
0601BLC6+       20090101001215100000005000m0600010160000834   
0601BLC6+       20090101001220100000005000m0600010280000841   
0601BLC6+       20090101001225100000005000m0600010400000847   
0601BLC6+       20090101001230100000005000m0600010530000854   
0601BLC6+       20090101001235100000005000m0600010650000861   
0601BLC6+       20090101001240100000005000m0600010770000867   
0601BLC6+       20090101001245100000005000m0600010890000873   
0601BLC6+       20090101001250100000005000m0600011020000880   
0601BLC6+       20090101001255100000005000m0600011140000886   
0601BLC6+       20090101001260100000005000m0600011260000892   
0601BLC6+       20090101001265100000005000m0600011390000899   
0601BLC6+       20090101001270100000005000m0600011510000905   
0601BLC6+       20090101001275100000005000m0600011630000910   
0601BLC6+       20090101001280100000005000m0600011760000917   
0601BLC6+       20090101001285100000005000m0600011880000923   
0601BLC6+       20090101001290100000005000m0600012010000929   
0601BLC6+       20090101001295100000005000m0600012140000936   
0601BLC6+       20090101001300100000005000m0600012270000942   
0601BLC6+       20090101001305100000005000m0600012400000948   
0601BLC6+       20090101001310100000005000m0600012530000955   
0601BLC6+       20090101001315100000005000m0600012660000961   
0601BLC6+       20090101001320100000005000m0600012790000967   
0601BLC6+       20090101001325100000005000m0600012920000973   
0601BLC6+       20090101001330100000005000m0600013050000979   
0601BLC6+       20090101001335100000005000m0600013180000985   
0601BLC6+       20090101001340100000005000m0600013310000991   
0601BLC6+       20090101001345100000005000m0600013450000998   
0601BLC6+       20090101001350100000005000m0600013580001004   
0601BLC6+       20090101001355100000005000m0600013710001010   
0601BLC6+       20090101001360100000005000m0600013840001016   
0601BLC6+       20090101001365100000005000m0600013970001022   
0601BLC6+       20090101001370100000005000m0600014110001028   
0601BLC6+       20090101001375100000005000m0600014250001034   
0601BLC6+       20090101001380100000005000m0600014380001040   
0601BLC6+       20090101001385100000005000m0600014520001046   
0601BLC6+       20090101001390100000005000m0600014660001053   
0601BLC6+       20090101001395100000005000m0600014790001058   
0601BLC6+       20090101001400100000005000m0600014930001065   
0601BLC6+       20090101001405100000005000m0600015070001071   
0601BLC6+       20090101001410100000005000m0600015210001077   
0601BLC6+       20090101001415100000005000m0600015350001083   
0601BLC6+       20090101001420100000005000m0600015490001089   
0601BLC6+       20090101001425100000005000m0600015620001094   
0601BLC6+       20090101001430100000005000m0600015770001101   
0601BLC6+       20090101001435100000005000m0600015910001107   
0601BLC6+       20090101001440100000005000m0600016050001113   
0601BLC6+       20090101001445100000005000m0600016200001119   
0601BLC6+       20090101001450100000005000m0600016340001125   
0601BLC6+       20090101001455100000005000m0600016480001131   
0601BLC6+       20090101001460100000005000m0600016630001137   
0601BLC6+       20090101001465100000005000m0600016770001143   
0601BLC6+       20090101001470100000005000m0600016920001149   
0601BLC6+       20090101001475100000005000m0600017060001155   
0601BLC6+       20090101001480100000005000m0600017210001161   
0601BLC6+       20090101001485100000005000m0600017360001167   
0601BLC6+       20090101001490100000005000m0600017510001173   
0601BLC6+       20090101001495100000005000m0600017650001179   
0601BLC6+       20090101001500100000005000m0600017810001185   
0601BLC6+       20090101001505100000005000m0600017960001191   
0601BLC6+       20090101001510100000005000m0600018110001197   
0601BLC6+       20090101001515100000005000m0600018260001203   
0601BLC6+       20090101001520100000005000m0600018420001210   
0601BLC6+       20090101001525100000005000m0600018580001216   
0601BLC6+       20090101001530100000005000m0600018730001222   
0601BLC6+       20090101001535100000005000m0600018880001228   
0601BLC6+       20090101001540100000005000m0600019050001235   
0601BLC6+       20090101001545100000005000m0600019210001241   
0601BLC6+       20090101001550100000005000m0600019370001248   
0601BLC6+       20090101001555100000005000m0600019540001255   
0601BLC6+       20090101001560100000005000m0600019700001261   
0601BLC6+       20090101001565100000005000m0600019870001268   
0601BLC6+       20090101001570100000005000m0600020040001274   
0601BLC6+       20090101001575100000005000m0600020200001281   
0601BLC6+       20090101001580100000005000m0600020370001287   
0601BLC6+       20090101001585100000005000m0600020540001294   
0601BLC6+       20090101001590100000005000m0600020700001300   
0601BLC6+       20090101001595100000005000m0600020870001306   
0601BLC6+       20090101001600100000005000m0600021040001313   
0601BLC6+       20090101001605100000005000m0600021200001319   
0601BLC6+       20090101001610100000005000m0600021370001325   
0601BLC6+       20090101001615100000005000m0600021540001332   
0601BLC6+       20090101001620100000005000m0600021710001338   
0601BLC6+       20090101001625100000005000m0600021880001344   
0601BLC6+       20090101001630100000005000m0600022040001350   
0601BLC6+       20090101001635100000005000m0600022220001357   
0601BLC6+       20090101001640100000005000m0600022380001363   
0601BLC6+       20090101001645100000005000m0600022550001369   
0601BLC6+       20090101001650100000005000m0600022720001375   
0601BLC6+       20090101001655100000005000m0600022890001381   
0601BLC6+       20090101001660100000005000m0600023050001386   
0601BLC6+       20090101001665100000005000m0600023230001393   
0601BLC6+       20090101001670100000005000m0600023390001399   
0601BLC6+       20090101001675100000005000m0600023570001405   
0601BLC6+       20090101001680100000005000m0600023730001410   
0601BLC6+       20090101001685100000005000m0600023900001416   
0601BLC6+       20090101001690100000005000m0600024080001423   
0601BLC6+       20090101001695100000005000m0600024240001428   
0601BLC6+       20090101001700100000005000m0600024410001434   
0601BLC6+       20090101001705100000005000m0600024590001440   
0601BLC6+       20090101001710100000005000m0600024750001445   
