00AI               20071204                                                                                   
0601AIC5+       20080101001100100000005000w0500010640000965   
0601AIC5+       20080101001105100000005000w0500010730000969   
0601AIC5+       20080101001110100000005000w0500010830000973   
0601AIC5+       20080101001115100000005000w0500010910000976   
0601AIC5+       20080101001120100000005000w0500011010000981   
0601AIC5+       20080101001125100000005000w0500011100000984   
0601AIC5+       20080101001130100000005000w0500011190000988   
0601AIC5+       20080101001135100000005000w0500011290000993   
0601AIC5+       20080101001140100000005000w0500011380000996   
0601AIC5+       20080101001145100000005000w0500011470001000   
0601AIC5+       20080101001150100000005000w0500011580001005   
0601AIC5+       20080101001155100000005000w0500011670001008   
0601AIC5+       20080101001160100000005000w0500011760001012   
0601AIC5+       20080101001165100000005000w0500011860001016   
0601AIC5+       20080101001170100000005000w0500011950001019   
0601AIC5+       20080101001175100000005000w0500012050001023   
0601AIC5+       20080101001180100000005000w0500012150001027   
0601AIC5+       20080101001185100000005000w0500012240001031   
0601AIC5+       20080101001190100000005000w0500012350001036   
0601AIC5+       20080101001195100000005000w0500012440001039   
0601AIC5+       20080101001200100000005000w0500012550001044   
0601AIC5+       20080101001205100000005000w0500012650001048   
0601AIC5+       20080101001210100000005000w0500012740001051   
0601AIC5+       20080101001215100000005000w0500012850001055   
0601AIC5+       20080101001220100000005000w0500012950001059   
0601AIC5+       20080101001225100000005000w0500013040001062   
0601AIC5+       20080101001230100000005000w0500013150001067   
0601AIC5+       20080101001235100000005000w0500013250001071   
0601AIC5+       20080101001240100000005000w0500013350001074   
0601AIC5+       20080101001245100000005000w0500013460001079   
0601AIC5+       20080101001250100000005000w0500013560001083   
0601AIC5+       20080101001255100000005000w0500013660001086   
0601AIC5+       20080101001260100000005000w0500013770001091   
0601AIC5+       20080101001265100000005000w0500013870001094   
0601AIC5+       20080101001270100000005000w0500013980001099   
0601AIC5+       20080101001275100000005000w0500014080001102   
0601AIC5+       20080101001280100000005000w0500014190001106   
0601AIC5+       20080101001285100000005000w0500014300001111   
0601AIC5+       20080101001290100000005000w0500014400001114   
0601AIC5+       20080101001295100000005000w0500014510001118   
0601AIC5+       20080101001300100000005000w0500014620001122   
0601AIC5+       20080101001305100000005000w0500014720001126   
0601AIC5+       20080101001310100000005000w0500014840001131   
0601AIC5+       20080101001315100000005000w0500014950001135   
0601AIC5+       20080101001320100000005000w0500015050001138   
0601AIC5+       20080101001325100000005000w0500015160001142   
0601AIC5+       20080101001330100000005000w0500015270001146   
0601AIC5+       20080101001335100000005000w0500015380001150   
0601AIC5+       20080101001340100000005000w0500015500001155   
0601AIC5+       20080101001345100000005000w0500015600001158   
0601AIC5+       20080101001350100000005000w0500015720001162   
0601AIC5+       20080101001355100000005000w0500015830001166   
0601AIC5+       20080101001360100000005000w0500015930001169   
0601AIC5+       20080101001365100000005000w0500016050001174   
0601AIC5+       20080101001370100000005000w0500016160001177   
0601AIC5+       20080101001375100000005000w0500016270001181   
0601AIC5+       20080101001380100000005000w0500016390001186   
0601AIC5+       20080101001385100000005000w0500016500001189   
0601AIC5+       20080101001390100000005000w0500016610001193   
0601AIC5+       20080101001395100000005000w0500016740001198   
0601AIC5+       20080101001400100000005000w0500016840001201   
0601AIC5+       20080101001405100000005000w0500016970001206   
0601AIC5+       20080101001410100000005000w0500017080001209   
0601AIC5+       20080101001415100000005000w0500017190001213   
0601AIC5+       20080101001420100000005000w0500017310001217   
0601AIC5+       20080101001425100000005000w0500017430001221   
0601AIC5+       20080101001430100000005000w0500017540001224   
0601AIC5+       20080101001435100000005000w0500017660001229   
0601AIC5+       20080101001440100000005000w0500017770001232   
0601AIC5+       20080101001445100000005000w0500017890001236   
0601AIC5+       20080101001450100000005000w0500018010001240   
0601AIC5+       20080101001455100000005000w0500018120001243   
0601AIC5+       20080101001460100000005000w0500018250001248   
0601AIC5+       20080101001465100000005000w0500018360001251   
0601AIC5+       20080101001470100000005000w0500018470001254   
0601AIC5+       20080101001475100000005000w0500018600001259   
0601AIC5+       20080101001480100000005000w0500018720001263   
0601AIC5+       20080101001485100000005000w0500018830001266   
0601AIC5+       20080101001490100000005000w0500018960001270   
0601AIC5+       20080101001495100000005000w0500019070001273   
0601AIC5+       20080101001500100000005000w0500019200001278   
0601AIC5+       20080101001505100000005000w0500019310001281   
0601AIC5+       20080101001510100000005000w0500019430001285   
0601AIC5+       20080101001515100000005000w0500019550001288   
0601AIC5+       20080101001520100000005000w0500019670001292   
0601AIC5+       20080101001525100000005000w0500019790001296   
0601AIC5+       20080101001530100000005000w0500019910001299   
0601AIC5+       20080101001535100000005000w0500020030001303   
0601AIC5+       20080101001540100000005000w0500020150001306   
0601AIC5+       20080101001545100000005000w0500020280001311   
0601AIC5+       20080101001550100000005000w0500020400001314   
0601AIC5+       20080101001555100000005000w0500020520001317   
0601AIC5+       20080101001560100000005000w0500020640001321   
0601AIC5+       20080101001565100000005000w0500020760001324   
0601AIC5+       20080101001570100000005000w0500020890001328   
0601AIC5+       20080101001575100000005000w0500021010001332   
0601AIC5+       20080101001580100000005000w0500021130001335   
0601AIC5+       20080101001585100000005000w0500021260001339   
0601AIC5+       20080101001590100000005000w0500021380001343   
0601AIC5+       20080101001595100000005000w0500021500001346   
0601AIC5+       20080101001600100000005000w0500021630001350   
0601AIC5+       20080101001605100000005000w0500021740001352   
0601AIC5+       20080101001610100000005000w0500021870001356   
0601AIC5+       20080101001615100000005000w0500021990001360   
0601AIC5+       20080101001620100000005000w0500022110001363   
0601AIC5+       20080101001625100000005000w0500022240001367   
0601AIC5+       20080101001630100000005000w0500022360001370   
0601AIC5+       20080101001635100000005000w0500022480001373   
0601AIC5+       20080101001640100000005000w0500022610001377   
0601AIC5+       20080101001645100000005000w0500022730001380   
0601AIC5+       20080101001650100000005000w0500022860001383   
0601AIC5+       20080101001655100000005000w0500022980001386   
0601AIC5+       20080101001660100000005000w0500023100001389   
0601AIC5+       20080101001665100000005000w0500023230001393   
0601AIC5+       20080101001670100000005000w0500023350001396   
0601AIC5+       20080101001675100000005000w0500023470001399   
0601AIC5+       20080101001680100000005000w0500023600001403   
0601AIC5+       20080101001685100000005000w0500023720001406   
0601AIC5+       20080101001690100000005000w0500023850001409   
0601AIC5+       20080101001695100000005000w0500023970001412   
0601AIC5+       20080101001700100000100000w0500025230001444   
0601AIC5+       20080101001800100000100000w0500027790001504   
0601AIC5+       20080101001900100000100000w0500030360001559   
0601AIC5+       20080101002000100000100000w0500032970001610   
0601AIC5+       20080101002100100000100000w0500035590001657   
0601AIC5+       20080101002200100000100000w0500038230001701   
0601AIC5+       20080101002300100000100000w0500040850001740   
0601AIC5+       20080101002400100000100000w0500043530001779   
0601AIC5+       20080101002500100000100000w0500046210001814   
0601AIC5+       20080101002600100000100000w0500048910001847   
0601AIC5+       20080101002700100000100000w0500051630001879   
0601AIC5+       20080101002800100000100000w0500054340001908   
0601AIC5+       20080101002900100000100000w0500057080001937   
0601AIC5+       20080101003000100000100000w0500059820001963   
0601AIC5+       20080101003100100000100000w0500062550001987   
0601AIC5+       20080101003200100000100000w0500065320002011   
0601AIC5+       20080101003300100000100000w0500068080002034   
0601AIC5+       20080101003400100000100000w0500070800002054   
0601AIC5+       20080101003500100000100000w0500073530002073   
0601AIC5+       20080101003600100000100000w0500076240002090   
0601AIC5+       20080101003700100000100000w0500078930002106   
0601AIC5+       20080101003800100000100000w0500081640002122   
0601AIC5+       20080101003900100000100000w0500084340002137   
0601AIC5+       20080101004000100000100000w0500087040002150   
0601AIC5+       20080101004100100000100000w0500089760002164   
0601AIC5+       20080101004200100000100000w0500092470002177   
0601AIC5+       20080101004300100000100000w0500095180002189   
0601AIC5+       20080101004400100000100000w0500097920002202   
0601AIC5+       20080101004500100000100000w0500100630002213   
0601AIC5+       20080101004600100000100000w0500103350002224   
0601AIC5+       20080101004700100000100000w0500106060002234   
0601AIC5+       20080101004800100000100000w0500108740002243   
0601AIC5+       20080101004900100000100000w0500111430002252   
0601AIC5+       20080101005000100000100000w0500114120002261   
0601AIC5+       20080101005100100000100000w0500116810002269   
0601AIC5+       20080101005200100000100000w0500119500002277   
0601AIC5+       20080101005300100000100000w0500122210002285   
0601AIC5+       20080101005400100000100000w0500124900002293   
0601AIC5+       20080101005500100000100000w0500127590002300   
0601AIC5+       20080101005600100000100000w0500130290002307   
0601AIC5+       20080101005700100000100000w0500132990002314   
0601AIC5+       20080101005800100000100000w0500135680002320   
0601AIC5+       20080101005900100000100000w0500138400002327   
0601AIC5+       20080101006000100000100000w0500141090002333   
0601AIC5+       20080101006100100000100000w0500143800002339   
0601AIC5+       20080101006200100000100000w0500146510002345   
0601AIC5+       20080101006300100000100000w0500149210002351   
0601AIC5+       20080101006400100000100000w0500151910002356   
0601AIC5+       20080101006500100000100000w0500154620002362   
0601AIC5+       20080101006600100000100000w0500157320002367   
0601AIC5+       20080101006700100000100000w0500160050002372   
0601AIC5+       20080101006800100000100000w0500162760002377   
0601AIC5+       20080101006900100000100000w0500165460002382   
0601AIC5+       20080101007000100000100000w0500168110002385   
0601AIC5+       20080101007100100000100000w0500170680002388   
0601AIC5+       20080101007200100000100000w0500173260002391   
0601AIC5+       20080101007300100000100000w0500175860002393   
0601AIC5+       20080101007400100000100000w0500178450002396   
