00ZH               20071005                                                                                   
0601ZHC4+       20080101001280100000005000m0400008680000677   
0601ZHC4+       20080101001285100000005000m0400008770000681   
0601ZHC4+       20080101001290100000005000m0400008860000685   
0601ZHC4+       20080101001295100000005000m0400008950000690   
0601ZHC4+       20080101001300100000005000m0400009040000694   
0601ZHC4+       20080101001305100000005000m0400009130000698   
0601ZHC4+       20080101001310100000005000m0400009240000704   
0601ZHC4+       20080101001315100000005000m0400009340000709   
0601ZHC4+       20080101001320100000005000m0400009440000714   
0601ZHC4+       20080101001325100000005000m0400009550000719   
0601ZHC4+       20080101001330100000005000m0400009650000724   
0601ZHC4+       20080101001335100000005000m0400009760000730   
0601ZHC4+       20080101001340100000005000m0400009860000734   
0601ZHC4+       20080101001345100000005000m0400009980000741   
0601ZHC4+       20080101001350100000005000m0400010090000746   
0601ZHC4+       20080101001355100000005000m0400010200000751   
0601ZHC4+       20080101001360100000005000m0400010300000756   
0601ZHC4+       20080101001365100000005000m0400010420000762   
0601ZHC4+       20080101001370100000005000m0400010530000767   
0601ZHC4+       20080101001375100000005000m0400010660000774   
0601ZHC4+       20080101001380100000005000m0400010760000778   
0601ZHC4+       20080101001385100000005000m0400010870000783   
0601ZHC4+       20080101001390100000005000m0400010990000789   
0601ZHC4+       20080101001395100000005000m0400011100000794   
0601ZHC4+       20080101001400100000005000m0400011220000800   
0601ZHC4+       20080101001405100000005000m0400011350000806   
0601ZHC4+       20080101001410100000005000m0400011470000812   
0601ZHC4+       20080101001415100000005000m0400011590000818   
0601ZHC4+       20080101001420100000005000m0400011710000823   
0601ZHC4+       20080101001425100000005000m0400011830000829   
0601ZHC4+       20080101001430100000005000m0400011960000835   
0601ZHC4+       20080101001435100000005000m0400012080000840   
0601ZHC4+       20080101001440100000005000m0400012210000846   
0601ZHC4+       20080101001445100000005000m0400012340000853   
0601ZHC4+       20080101001450100000005000m0400012460000858   
0601ZHC4+       20080101001455100000005000m0400012580000863   
0601ZHC4+       20080101001460100000005000m0400012710000869   
0601ZHC4+       20080101001465100000005000m0400012830000874   
0601ZHC4+       20080101001470100000005000m0400012980000881   
0601ZHC4+       20080101001475100000005000m0400013100000887   
0601ZHC4+       20080101001480100000005000m0400013220000892   
0601ZHC4+       20080101001485100000005000m0400013350000897   
0601ZHC4+       20080101001490100000005000m0400013470000903   
0601ZHC4+       20080101001495100000005000m0400013590000908   
0601ZHC4+       20080101001500100000005000m0400013720000913   
0601ZHC4+       20080101001505100000005000m0400013860000919   
0601ZHC4+       20080101001510100000005000m0400013980000924   
0601ZHC4+       20080101001515100000005000m0400014110000930   
0601ZHC4+       20080101001520100000005000m0400014230000935   
0601ZHC4+       20080101001525100000005000m0400014360000940   
0601ZHC4+       20080101001530100000005000m0400014480000945   
0601ZHC4+       20080101001535100000005000m0400014620000951   
0601ZHC4+       20080101001540100000005000m0400014750000956   
0601ZHC4+       20080101001545100000005000m0400014870000961   
0601ZHC4+       20080101001550100000005000m0400014990000966   
0601ZHC4+       20080101001555100000005000m0400015120000971   
0601ZHC4+       20080101001560100000005000m0400015240000975   
0601ZHC4+       20080101001565100000005000m0400015380000981   
0601ZHC4+       20080101001570100000005000m0400015510000986   
0601ZHC4+       20080101001575100000005000m0400015640000991   
0601ZHC4+       20080101001580100000005000m0400015770000997   
0601ZHC4+       20080101001585100000005000m0400015890001001   
0601ZHC4+       20080101001590100000005000m0400016010001005   
0601ZHC4+       20080101001595100000005000m0400016140001010   
0601ZHC4+       20080101001600100000200000m0400000000001102   
0601ZHC4+       20080101001800100000200000m0400000000001278   
0601ZHC4+       20080101002000100000500000m0400000000001521   
0601ZHC4+       20080101002500100000500000m0400000000001803   
0601ZHC4+       20080101003000100000500000m0400000000002031   
0601ZHC4+       20080101003500100000500000m0400000000002221   
0601ZHC4+       20080101004000100000500000m0400000000002506   
0601ZHC4+       20080101004500100000500000m0400000000002617   
0601ZHC4+       20080101005000100005000000m0400000000002966   
0601ZHC4+       20080101010000100005000000m0400000000003094   
0601ZHC5+       20080101000000100000080000m0500000020000050   
0601ZHC5+       20080101000080100000005000m0500000020000024   
0601ZHC5+       20080101000085100000005000m0500000020000023   
0601ZHC5+       20080101000090100000005000m0500000020000022   
0601ZHC5+       20080101000095100000005000m0500000020000021   
0601ZHC5+       20080101000100100000005000m0500000020000020   
0601ZHC5+       20080101000105100000005000m0500000020000019   
0601ZHC5+       20080101000110100000005000m0500000020000018   
0601ZHC5+       20080101000115100000005000m0500000020000017   
0601ZHC5+       20080101000120100000005000m0500000020000016   
0601ZHC5+       20080101000125100000005000m0500000020000016   
0601ZHC5+       20080101000130100000005000m0500000020000015   
0601ZHC5+       20080101000135100000005000m0500000020000015   
0601ZHC5+       20080101000140100000005000m0500000020000014   
0601ZHC5+       20080101000145100000005000m0500000020000014   
0601ZHC5+       20080101000150100000005000m0500000020000013   
0601ZHC5+       20080101000155100000005000m0500000020000013   
0601ZHC5+       20080101000160100000005000m0500000020000012   
0601ZHC5+       20080101000165100000005000m0500000020000012   
0601ZHC5+       20080101000170100000005000m0500000020000012   
0601ZHC5+       20080101000175100000005000m0500000020000011   
0601ZHC5+       20080101000180100000005000m0500000020000011   
0601ZHC5+       20080101000185100000005000m0500000020000011   
0601ZHC5+       20080101000190100000005000m0500000020000010   
0601ZHC5+       20080101000195100000005000m0500000020000010   
0601ZHC5+       20080101000200100000005000m0500000020000010   
0601ZHC5+       20080101000205100000005000m0500000020000010   
0601ZHC5+       20080101000210100000005000m0500000020000009   
0601ZHC5+       20080101000215100000005000m0500000020000009   
0601ZHC5+       20080101000220100000005000m0500000020000009   
0601ZHC5+       20080101000225100000005000m0500000020000009   
0601ZHC5+       20080101000230100000005000m0500000020000009   
0601ZHC5+       20080101000235100000005000m0500000020000008   
0601ZHC5+       20080101000240100000005000m0500000020000008   
0601ZHC5+       20080101000245100000005000m0500000020000008   
0601ZHC5+       20080101000250100000005000m0500000020000008   
0601ZHC5+       20080101000255100000005000m0500000020000008   
0601ZHC5+       20080101000260100000005000m0500000020000008   
0601ZHC5+       20080101000265100000005000m0500000020000007   
0601ZHC5+       20080101000270100000005000m0500000020000007   
0601ZHC5+       20080101000275100000005000m0500000020000007   
0601ZHC5+       20080101000280100000005000m0500000020000007   
0601ZHC5+       20080101000285100000005000m0500000020000007   
0601ZHC5+       20080101000290100000005000m0500000020000007   
0601ZHC5+       20080101000295100000005000m0500000020000007   
0601ZHC5+       20080101000300100000005000m0500000020000007   
0601ZHC5+       20080101000305100000005000m0500000020000007   
0601ZHC5+       20080101000310100000005000m0500000020000006   
0601ZHC5+       20080101000315100000005000m0500000020000006   
0601ZHC5+       20080101000320100000005000m0500000020000006   
0601ZHC5+       20080101000325100000005000m0500000020000006   
0601ZHC5+       20080101000330100000005000m0500000020000006   
0601ZHC5+       20080101000335100000005000m0500000020000006   
0601ZHC5+       20080101000340100000005000m0500000020000006   
0601ZHC5+       20080101000345100000005000m0500000020000006   
0601ZHC5+       20080101000350100000005000m0500000020000006   
0601ZHC5+       20080101000355100000005000m0500000020000006   
0601ZHC5+       20080101000360100000005000m0500000020000006   
0601ZHC5+       20080101000365100000005000m0500000020000005   
0601ZHC5+       20080101000370100000005000m0500000020000005   
0601ZHC5+       20080101000375100000005000m0500000020000005   
0601ZHC5+       20080101000380100000005000m0500000020000005   
0601ZHC5+       20080101000385100000005000m0500000020000005   
0601ZHC5+       20080101000390100000005000m0500000020000005   
0601ZHC5+       20080101000395100000005000m0500000020000005   
0601ZHC5+       20080101000400100000005000m0500000020000005   
0601ZHC5+       20080101000405100000005000m0500000020000005   
0601ZHC5+       20080101000410100000005000m0500000020000005   
0601ZHC5+       20080101000415100000005000m0500000020000005   
0601ZHC5+       20080101000420100000005000m0500000020000005   
0601ZHC5+       20080101000425100000005000m0500000020000005   
0601ZHC5+       20080101000430100000005000m0500000020000005   
0601ZHC5+       20080101000435100000005000m0500000020000005   
0601ZHC5+       20080101000440100000005000m0500000020000005   
0601ZHC5+       20080101000445100000005000m0500000020000004   
0601ZHC5+       20080101000450100000005000m0500000020000004   
0601ZHC5+       20080101000455100000005000m0500000020000004   
0601ZHC5+       20080101000460100000005000m0500000020000004   
0601ZHC5+       20080101000465100000005000m0500000020000004   
0601ZHC5+       20080101000470100000005000m0500000020000004   
0601ZHC5+       20080101000475100000005000m0500000020000004   
0601ZHC5+       20080101000480100000005000m0500000020000004   
0601ZHC5+       20080101000485100000005000m0500000020000004   
0601ZHC5+       20080101000490100000005000m0500000020000004   
0601ZHC5+       20080101000495100000005000m0500000020000004   
0601ZHC5+       20080101000500100000005000m0500000020000004   
0601ZHC5+       20080101000505100000005000m0500000020000004   
0601ZHC5+       20080101000510100000005000m0500000020000004   
0601ZHC5+       20080101000515100000005000m0500000020000004   
0601ZHC5+       20080101000520100000005000m0500000020000004   
0601ZHC5+       20080101000525100000005000m0500000020000004   
0601ZHC5+       20080101000530100000005000m0500000020000004   
0601ZHC5+       20080101000535100000005000m0500000020000004   
0601ZHC5+       20080101000540100000005000m0500000020000004   
0601ZHC5+       20080101000545100000005000m0500000020000004   
0601ZHC5+       20080101000550100000005000m0500000020000004   
0601ZHC5+       20080101000555100000005000m0500000020000004   
0601ZHC5+       20080101000560100000005000m0500000020000004   
0601ZHC5+       20080101000565100000005000m0500000020000004   
0601ZHC5+       20080101000570100000005000m0500000020000003   
0601ZHC5+       20080101000575100000005000m0500000020000003   
0601ZHC5+       20080101000580100000005000m0500000020000003   
0601ZHC5+       20080101000585100000005000m0500000020000003   
0601ZHC5+       20080101000590100000005000m0500000020000003   
0601ZHC5+       20080101000595100000005000m0500000020000003   
0601ZHC5+       20080101000600100000005000m0500000020000003   
0601ZHC5+       20080101000605100000005000m0500000020000003   
0601ZHC5+       20080101000610100000005000m0500000020000003   
0601ZHC5+       20080101000615100000005000m0500000020000003   
0601ZHC5+       20080101000620100000005000m0500000020000003   
0601ZHC5+       20080101000625100000005000m0500000020000003   
0601ZHC5+       20080101000630100000005000m0500000020000003   
0601ZHC5+       20080101000635100000005000m0500000020000003   
0601ZHC5+       20080101000640100000005000m0500000020000003   
0601ZHC5+       20080101000645100000005000m0500000020000003   
0601ZHC5+       20080101000650100000005000m0500000020000003   
0601ZHC5+       20080101000655100000005000m0500000020000003   
0601ZHC5+       20080101000660100000005000m0500000020000003   
0601ZHC5+       20080101000665100000005000m0500000020000003   
0601ZHC5+       20080101000670100000005000m0500000020000003   
0601ZHC5+       20080101000675100000005000m0500000020000003   
0601ZHC5+       20080101000680100000005000m0500000020000003   
0601ZHC5+       20080101000685100000005000m0500000020000003   
0601ZHC5+       20080101000690100000005000m0500000020000003   
