00SZ               20081218                                                                                   
0601SZC3+       20090101002100100000005000m0300025100001194   
0601SZC3+       20090101002105100000005000m0300025190001195   
0601SZC3+       20090101002110100000005000m0300025300001198   
0601SZC3+       20090101002115100000005000m0300025410001200   
0601SZC3+       20090101002120100000005000m0300025500001201   
0601SZC3+       20090101002125100000005000m0300025620001204   
0601SZC3+       20090101002130100000005000m0300025720001206   
0601SZC3+       20090101002135100000005000m0300025820001208   
0601SZC3+       20090101002140100000005000m0300025930001210   
0601SZC3+       20090101002145100000005000m0300026030001212   
0601SZC3+       20090101002150100000005000m0300026130001214   
0601SZC3+       20090101002155100000005000m0300026240001216   
0601SZC3+       20090101002160100000005000m0300026340001218   
0601SZC3+       20090101002165100000005000m0300026450001220   
0601SZC3+       20090101002170100000005000m0300026550001222   
0601SZC3+       20090101002175100000005000m0300026650001224   
0601SZC3+       20090101002180100000005000m0300026760001226   
0601SZC3+       20090101002185100000005000m0300026860001228   
0601SZC3+       20090101002190100000005000m0300026970001230   
0601SZC3+       20090101002195100000005000m0300027080001232   
0601SZC3+       20090101002200100000005000m0300027170001234   
0601SZC3+       20090101002205100000005000m0300027280001236   
0601SZC3+       20090101002210100000005000m0300027390001238   
0601SZC3+       20090101002215100000005000m0300027490001240   
0601SZC3+       20090101002220100000005000m0300027600001242   
0601SZC3+       20090101002225100000005000m0300027700001244   
0601SZC3+       20090101002230100000005000m0300027810001246   
0601SZC3+       20090101002235100000005000m0300027910001247   
0601SZC3+       20090101002240100000005000m0300028010001249   
0601SZC3+       20090101002245100000005000m0300028120001251   
0601SZC3+       20090101002250100000005000m0300028230001253   
0601SZC3+       20090101002255100000005000m0300028320001254   
0601SZC3+       20090101002260100000005000m0300028440001257   
0601SZC3+       20090101002265100000005000m0300028540001259   
0601SZC3+       20090101002270100000005000m0300028640001260   
0601SZC3+       20090101002275100000005000m0300028750001262   
0601SZC3+       20090101002280100000005000m0300028850001264   
0601SZC3+       20090101002285100000005000m0300028960001266   
0601SZC3+       20090101002290100000005000m0300029060001268   
0601SZC3+       20090101002295100000005000m0300029160001269   
0601SZC3+       20090101002300100000005000m0300029270001271   
0601SZC3+       20090101002305100000005000m0300029380001273   
0601SZC3+       20090101002310100000005000m0300029480001275   
0601SZC3+       20090101002315100000005000m0300029590001277   
0601SZC3+       20090101002320100000005000m0300029690001278   
0601SZC3+       20090101002325100000005000m0300029790001280   
0601SZC3+       20090101002330100000005000m0300029910001282   
0601SZC3+       20090101002335100000005000m0300030000001283   
0601SZC3+       20090101002340100000005000m0300030110001285   
0601SZC3+       20090101002345100000005000m0300030220001287   
0601SZC3+       20090101002350100000005000m0300030320001289   
0601SZC3+       20090101002355100000005000m0300030420001290   
0601SZC3+       20090101002360100000005000m0300030530001292   
0601SZC3+       20090101002365100000005000m0300030630001294   
0601SZC3+       20090101002370100000005000m0300030750001296   
0601SZC3+       20090101002375100000005000m0300030850001298   
0601SZC3+       20090101002380100000005000m0300030950001299   
0601SZC3+       20090101002385100000005000m0300031060001301   
0601SZC3+       20090101002390100000005000m0300031160001302   
0601SZC3+       20090101002395100000005000m0300031270001304   
0601SZC3+       20090101002400100000005000m0300031370001306   
0601SZC3+       20090101002405100000005000m0300031470001307   
0601SZC3+       20090101002410100000005000m0300031590001309   
0601SZC3+       20090101002415100000005000m0300031690001311   
0601SZC3+       20090101002420100000005000m0300031790001312   
0601SZC3+       20090101002425100000005000m0300031910001315   
0601SZC3+       20090101002430100000005000m0300032000001316   
0601SZC3+       20090101002435100000005000m0300032110001317   
0601SZC3+       20090101002440100000005000m0300032220001319   
0601SZC3+       20090101002445100000005000m0300032320001321   
0601SZC3+       20090101002450100000005000m0300032430001322   
0601SZC3+       20090101002455100000005000m0300032530001324   
0601SZC3+       20090101002460100000005000m0300032630001325   
0601SZC3+       20090101002465100000005000m0300032750001327   
0601SZC3+       20090101002470100000005000m0300032850001329   
0601SZC3+       20090101002475100000005000m0300032950001330   
0601SZC3+       20090101002480100000005000m0300033060001332   
0601SZC3+       20090101002485100000005000m0300033160001333   
0601SZC3+       20090101002490100000005000m0300033270001335   
0601SZC3+       20090101002495100000005000m0300033380001337   
0601SZC3+       20090101002500100000005000m0300033480001338   
0601SZC3+       20090101002505100000005000m0300033590001340   
0601SZC3+       20090101002510100000005000m0300033690001341   
0601SZC3+       20090101002515100000005000m0300033790001342   
0601SZC3+       20090101002520100000005000m0300033910001344   
0601SZC3+       20090101002525100000005000m0300034010001346   
0601SZC3+       20090101002530100000005000m0300034120001347   
0601SZC3+       20090101002535100000005000m0300034230001349   
0601SZC3+       20090101002540100000005000m0300034320001350   
0601SZC3+       20090101002545100000005000m0300034430001352   
0601SZC3+       20090101002550100000005000m0300034540001353   
0601SZC3+       20090101002555100000005000m0300034640001354   
0601SZC3+       20090101002560100000005000m0300034760001356   
0601SZC3+       20090101002565100000005000m0300034860001358   
0601SZC3+       20090101002570100000005000m0300034960001359   
0601SZC3+       20090101002575100000005000m0300035070001361   
0601SZC3+       20090101002580100000005000m0300035170001362   
0601SZC3+       20090101002585100000005000m0300035280001363   
0601SZC3+       20090101002590100000005000m0300035390001365   
0601SZC3+       20090101002595100000005000m0300035490001366   
0601SZC3+       20090101002600100000005000m0300035600001368   
0601SZC3+       20090101002605100000005000m0300035700001369   
0601SZC3+       20090101002610100000005000m0300035800001370   
0601SZC3+       20090101002615100000005000m0300035920001372   
0601SZC3+       20090101002620100000005000m0300036020001373   
0601SZC3+       20090101002625100000005000m0300036120001375   
0601SZC3+       20090101002630100000005000m0300036240001377   
0601SZC3+       20090101002635100000005000m0300036340001378   
0601SZC3+       20090101002640100000005000m0300036440001379   
0601SZC3+       20090101002645100000005000m0300036550001381   
0601SZC3+       20090101002650100000005000m0300036650001382   
0601SZC3+       20090101002655100000005000m0300036760001383   
0601SZC3+       20090101002660100000005000m0300036870001385   
0601SZC3+       20090101002665100000005000m0300036970001386   
0601SZC3+       20090101002670100000005000m0300037090001388   
0601SZC3+       20090101002675100000005000m0300037190001389   
0601SZC3+       20090101002680100000005000m0300037300001390   
0601SZC3+       20090101002685100000005000m0300037400001392   
0601SZC3+       20090101002690100000005000m0300037500001393   
0601SZC3+       20090101002695100000005000m0300037610001394   
0601SZC3+       20090101002700100000005000m0300037720001396   
0601SZC3+       20090101002705100000005000m0300037820001397   
0601SZC3+       20090101002710100000005000m0300037940001399   
0601SZC3+       20090101002715100000005000m0300038040001400   
0601SZC3+       20090101002720100000005000m0300038140001401   
0601SZC3+       20090101002725100000005000m0300038250001402   
0601SZC3+       20090101002730100000005000m0300038360001404   
0601SZC3+       20090101002735100000005000m0300038460001405   
0601SZC3+       20090101002740100000005000m0300038570001406   
0601SZC3+       20090101002745100000005000m0300038670001407   
0601SZC3+       20090101002750100000005000m0300038780001409   
0601SZC3+       20090101002755100000005000m0300038890001410   
0601SZC3+       20090101002760100000005000m0300038990001411   
0601SZC3+       20090101002765100000005000m0300039110001413   
0601SZC3+       20090101002770100000005000m0300039210001414   
0601SZC3+       20090101002775100000005000m0300039310001415   
0601SZC3+       20090101002780100000005000m0300039420001417   
0601SZC3+       20090101002785100000005000m0300039520001418   
0601SZC3+       20090101002790100000005000m0300039630001419   
0601SZC3+       20090101002795100000005000m0300039740001421   
0601SZC3+       20090101002800100000005000m0300039840001422   
0601SZC3+       20090101002805100000005000m0300039960001423   
0601SZC3+       20090101002810100000005000m0300040060001424   
0601SZC3+       20090101002815100000005000m0300040160001425   
0601SZC3+       20090101002820100000005000m0300040280001427   
0601SZC3+       20090101002825100000005000m0300040380001428   
0601SZC3+       20090101002830100000005000m0300040490001429   
0601SZC3+       20090101002835100000005000m0300040590001430   
0601SZC3+       20090101002840100000005000m0300040700001432   
0601SZC3+       20090101002845100000005000m0300040800001433   
0601SZC3+       20090101002850100000005000m0300040910001434   
0601SZC3+       20090101002855100000005000m0300041010001435   
0601SZC3+       20090101002860100000005000m0300041130001437   
0601SZC3+       20090101002865100000005000m0300041230001438   
0601SZC3+       20090101002870100000005000m0300041330001439   
0601SZC3+       20090101002875100000005000m0300041450001440   
0601SZC3+       20090101002880100000005000m0300041550001441   
0601SZC3+       20090101002885100000005000m0300041660001443   
0601SZC3+       20090101002890100000005000m0300041770001444   
0601SZC3+       20090101002895100000005000m0300041870001445   
0601SZC3+       20090101002900100000005000m0300041980001446   
0601SZC3+       20090101002905100000005000m0300042090001448   
0601SZC3+       20090101002910100000005000m0300042190001449   
0601SZC3+       20090101002915100000005000m0300042300001450   
0601SZC3+       20090101002920100000005000m0300042400001451   
0601SZC3+       20090101002925100000005000m0300042510001452   
0601SZC3+       20090101002930100000005000m0300042620001453   
0601SZC3+       20090101002935100000005000m0300042720001454   
0601SZC3+       20090101002940100000005000m0300042830001456   
0601SZC3+       20090101002945100000005000m0300042940001457   
0601SZC3+       20090101002950100000005000m0300043040001458   
0601SZC3+       20090101002955100000005000m0300043160001459   
0601SZC3+       20090101002960100000005000m0300043260001460   
0601SZC3+       20090101002965100000005000m0300043360001461   
0601SZC3+       20090101002970100000005000m0300043480001463   
0601SZC3+       20090101002975100000005000m0300043580001464   
0601SZC3+       20090101002980100000005000m0300043690001465   
0601SZC3+       20090101002985100000005000m0300043800001466   
