00GL               20090106                                                                                   
0601GLC2+       20090101000450100000005000m0200001278000283   
0601GLC2+       20090101000455100000005000m0200001366000299   
0601GLC2+       20090101000460100000005000m0200001454000314   
0601GLC2+       20090101000465100000005000m0200001526000327   
0601GLC2+       20090101000470100000005000m0200001618000343   
0601GLC2+       20090101000475100000005000m0200001686500354   
0601GLC2+       20090101000480100000005000m0200001771000367   
0601GLC2+       20090101000485100000005000m0200001861000382   
0601GLC2+       20090101000490100000005000m0200001930500392   
0601GLC2+       20090101000495100000005000m0200002004000402   
0601GLC2+       20090101000500100000005000m0200002090000416   
0601GLC2+       20090101000505100000005000m0200002177000430   
0601GLC2+       20090101000510100000005000m0200002251500439   
0601GLC2+       20090101000515100000005000m0200002342000452   
0601GLC2+       20090101000520100000005000m0200002420500463   
0601GLC2+       20090101000525100000005000m0200002510500476   
0601GLC2+       20090101000530100000005000m0200002605500490   
0601GLC2+       20090101000535100000005000m0200002683500499   
0601GLC2+       20090101000540100000005000m0200002760500509   
0601GLC2+       20090101000545100000005000m0200002855000522   
0601GLC2+       20090101000550100000005000m0200002952500534   
0601GLC2+       20090101000555100000005000m0200003039500545   
0601GLC2+       20090101000560100000005000m0200003138000558   
0601GLC2+       20090101000565100000005000m0200003220500567   
0601GLC2+       20090101000570100000005000m0200003315000580   
0601GLC2+       20090101000575100000005000m0200003417000592   
0601GLC2+       20090101000580100000005000m0200003498500601   
0601GLC2+       20090101000585100000005000m0200003578000609   
0601GLC2+       20090101000590100000005000m0200003677500621   
0601GLC2+       20090101000595100000005000m0200003773000631   
0601GLC2+       20090101000600100000005000m0200003852500639   
0601GLC2+       20090101000605100000005000m0200003954000650   
0601GLC2+       20090101000610100000005000m0200004015500656   
0601GLC2+       20090101000615100000005000m0200004118000667   
0601GLC2+       20090101000620100000005000m0200004198000675   
0601GLC2+       20090101000625100000005000m0200004279500682   
0601GLC2+       20090101000630100000005000m0200004360500689   
0601GLC2+       20090101000635100000005000m0200004441000696   
0601GLC2+       20090101000640100000005000m0200004523500704   
0601GLC2+       20090101000645100000005000m0200004604000710   
0601GLC2+       20090101000650100000005000m0200004687500719   
0601GLC2+       20090101000655100000005000m0200004769000725   
0601GLC2+       20090101000660100000005000m0200004866500735   
0601GLC2+       20090101000665100000005000m0200004951500742   
0601GLC2+       20090101000670100000005000m0200005037500749   
0601GLC2+       20090101000675100000005000m0200005122500756   
0601GLC2+       20090101000680100000005000m0200005207000763   
0601GLC2+       20090101000685100000005000m0200005292500769   
0601GLC2+       20090101000690100000005000m0200005376000777   
0601GLC2+       20090101000695100000005000m0200005460500783   
0601GLC2+       20090101000700100000005000m0200005546000790   
0601GLC2+       20090101000705100000005000m0200005630500796   
0601GLC2+       20090101000710100000005000m0200005716500803   
0601GLC2+       20090101000715100000005000m0200005802000808   
0601GLC2+       20090101000720100000005000m0200005887000815   
0601GLC2+       20090101000725100000005000m0200005971000821   
0601GLC2+       20090101000730100000005000m0200006055500827   
0601GLC2+       20090101000735100000005000m0200006154500834   
0601GLC2+       20090101000740100000005000m0200006239000840   
0601GLC2+       20090101000745100000005000m0200006324000845   
0601GLC2+       20090101000750100000005000m0200006409500852   
0601GLC2+       20090101000755100000005000m0200006494500857   
0601GLC2+       20090101000760100000005000m0200006579500863   
0601GLC2+       20090101000765100000005000m0200006665500869   
0601GLC2+       20090101000770100000005000m0200006752000874   
0601GLC2+       20090101000775100000005000m0200006836500880   
0601GLC2+       20090101000780100000005000m0200006923500884   
0601GLC2+       20090101000785100000005000m0200007009000890   
0601GLC2+       20090101000790100000005000m0200007095000896   
0601GLC2+       20090101000795100000005000m0200007181000900   
0601GLC2+       20090101000800100000005000m0200007266000906   
0601GLC2+       20090101000805100000005000m0200007354500910   
0601GLC2+       20090101000810100000005000m0200007458500918   
0601GLC2+       20090101000815100000005000m0200007549000924   
0601GLC2+       20090101000820100000005000m0200007638500929   
0601GLC2+       20090101000825100000005000m0200007728000934   
0601GLC2+       20090101000830100000005000m0200007818500939   
0601GLC2+       20090101000835100000005000m0200007909500944   
0601GLC2+       20090101000840100000005000m0200008000000950   
0601GLC2+       20090101000845100000005000m0200008091000955   
0601GLC2+       20090101000850100000005000m0200008180500960   
0601GLC2+       20090101000855100000005000m0200008273500964   
0601GLC2+       20090101000860100000005000m0200008372000970   
0601GLC2+       20090101000865100000005000m0200008471000976   
0601GLC2+       20090101000870100000005000m0200008569500982   
0601GLC2+       20090101000875100000005000m0200008670000988   
0601GLC2+       20090101000880100000005000m0200008768500994   
0601GLC2+       20090101000885100000005000m0200008883501001   
0601GLC2+       20090101000890100000005000m0200008983501006   
0601GLC2+       20090101000895100000005000m0200009083001012   
0601GLC2+       20090101000900100000005000m0200009181001017   
0601GLC2+       20090101000905100000005000m0200009280501023   
0601GLC2+       20090101000910100000005000m0200009382501028   
0601GLC2+       20090101000915100000005000m0200009482001033   
0601GLC2+       20090101000920100000005000m0200009580501038   
0601GLC2+       20090101000925100000005000m0200009681501044   
0601GLC2+       20090101000930100000005000m0200009784501049   
0601GLC2+       20090101000935100000005000m0200009887501055   
0601GLC2+       20090101000940100000005000m0200009991501060   
0601GLC2+       20090101000945100000005000m0200010096501066   
0601GLC2+       20090101000950100000005000m0200010200501071   
0601GLC2+       20090101000955100000005000m0200010304501076   
0601GLC2+       20090101000960100000005000m0200010424501083   
0601GLC2+       20090101000965100000005000m0200010527501088   
0601GLC2+       20090101000970100000005000m0200010632501093   
0601GLC2+       20090101000975100000005000m0200010738001099   
0601GLC2+       20090101000980100000005000m0200010841001103   
0601GLC2+       20090101000985100000005000m0200010946001109   
0601GLC2+       20090101000990100000005000m0200011049001113   
0601GLC2+       20090101000995100000005000m0200011154501118   
0601GLC2+       20090101001000100000005000m0200011257501123   
0601GLC2+       20090101001005100000005000m0200011361001128   
0601GLC2+       20090101001010100000005000m0200011464501132   
0601GLC2+       20090101001015100000005000m0200011568501137   
0601GLC2+       20090101001020100000005000m0200011673001141   
0601GLC2+       20090101001025100000005000m0200011781001146   
0601GLC2+       20090101001030100000005000m0200011886501152   
0601GLC2+       20090101001035100000005000m0200012011501158   
0601GLC2+       20090101001040100000005000m0200012120501163   
0601GLC2+       20090101001045100000005000m0200012228501168   
0601GLC2+       20090101001050100000005000m0200012338001172   
0601GLC2+       20090101001055100000005000m0200012445501177   
0601GLC2+       20090101001060100000005000m0200012554501181   
0601GLC2+       20090101001065100000005000m0200012661501186   
0601GLC2+       20090101001070100000005000m0200012791001193   
0601GLC2+       20090101001075100000005000m0200012897501197   
0601GLC2+       20090101001080100000005000m0200013006001202   
0601GLC2+       20090101001085100000005000m0200013114001206   
0601GLC2+       20090101001090100000005000m0200013222001210   
0601GLC2+       20090101001095100000005000m0200013347001216   
0601GLC2+       20090101001100100000005000m0200013459001221   
0601GLC2+       20090101001105100000005000m0200013568001225   
0601GLC2+       20090101001110100000005000m0200013676501230   
0601GLC2+       20090101001115100000005000m0200013784501233   
0601GLC2+       20090101001120100000005000m0200013916501240   
0601GLC2+       20090101001125100000005000m0200014027001244   
0601GLC2+       20090101001130100000005000m0200014145001249   
0601GLC2+       20090101001135100000005000m0200014256001254   
0601GLC2+       20090101001140100000005000m0200014385501260   
0601GLC2+       20090101001145100000005000m0200014500501264   
0601GLC2+       20090101001150100000005000m0200014613501268   
0601GLC2+       20090101001155100000005000m0200014724001272   
0601GLC2+       20090101001160100000005000m0200014838001277   
0601GLC2+       20090101001165100000005000m0200014967501282   
0601GLC2+       20090101001170100000005000m0200015077501286   
0601GLC2+       20090101001175100000005000m0200015192001290   
0601GLC2+       20090101001180100000005000m0200015302001294   
0601GLC2+       20090101001185100000005000m0200015420001299   
0601GLC2+       20090101001190100000005000m0200015551001304   
0601GLC2+       20090101001195100000005000m0200015665501309   
0601GLC2+       20090101001200100000005000m0200015785001313   
0601GLC2+       20090101001205100000005000m0200015901001317   
0601GLC2+       20090101001210100000005000m0200016016501321   
0601GLC2+       20090101001215100000005000m0200016151001326   
0601GLC2+       20090101001220100000005000m0200016266001331   
0601GLC2+       20090101001225100000005000m0200016387001335   
0601GLC2+       20090101001230100000005000m0200016502001339   
0601GLC2+       20090101001235100000005000m0200016622001343   
0601GLC2+       20090101001240100000005000m0200016763501349   
0601GLC2+       20090101001245100000005000m0200016884501353   
0601GLC2+       20090101001250100000005000m0200017003001357   
0601GLC2+       20090101001255100000005000m0200017130001362   
0601GLC2+       20090101001260100000005000m0200017249001366   
0601GLC2+       20090101001265100000005000m0200017386501372   
0601GLC2+       20090101001270100000005000m0200017517501377   
0601GLC2+       20090101001275100000005000m0200017643501381   
0601GLC2+       20090101001280100000005000m0200017790501387   
0601GLC2+       20090101001285100000005000m0200017919501392   
0601GLC2+       20090101001290100000005000m0200018047501397   
0601GLC2+       20090101001295100000005000m0200018199501403   
0601GLC2+       20090101001300100000005000m0200018331501407   
0601GLC2+       20090101001305100000005000m0200018481501413   
0601GLC2+       20090101001310100000005000m0200018623501419   
0601GLC2+       20090101001315100000005000m0200018757001424   
0601GLC2+       20090101001320100000005000m0200018917001431   
0601GLC2+       20090101001325100000005000m0200019047501435   
0601GLC2+       20090101001330100000005000m0200019182501439   
0601GLC2+       20090101001335100000005000m0200019341501446   
