00VS               20081217                                                                                   
0601VSB2d       20090101003560100000010000 0200000000002675   
0601VSB2d       20090101003570100000010000 0200000000002678   
0601VSB2d       20090101003580100000010000 0200000000002680   
0601VSB2d       20090101003590100000010000 0200000000002683   
0601VSB2d       20090101003600100000010000 0200000000002685   
0601VSB2d       20090101003610100000010000 0200000000002687   
0601VSB2d       20090101003620100000010000 0200000000002689   
0601VSB2d       20090101003630100000010000 0200000000002692   
0601VSB2d       20090101003640100000010000 0200000000002694   
0601VSB2d       20090101003650100000010000 0200000000002696   
0601VSB2d       20090101003660100000010000 0200000000002698   
0601VSB2d       20090101003670100000010000 0200000000002701   
0601VSB2d       20090101003680100000010000 0200000000002702   
0601VSB2d       20090101003690100000010000 0200000000002705   
0601VSB2d       20090101003700100000010000 0200000000002707   
0601VSB2d       20090101003710100000010000 0200000000002709   
0601VSB2d       20090101003720100000010000 0200000000002711   
0601VSB2d       20090101003730100000010000 0200000000002713   
0601VSB2d       20090101003740100000010000 0200000000002715   
0601VSB2d       20090101003750100000010000 0200000000002717   
0601VSB2d       20090101003760100000010000 0200000000002719   
0601VSB2d       20090101003770100000010000 0200000000002721   
0601VSB2d       20090101003780100000010000 0200000000002723   
0601VSB2d       20090101003790100000010000 0200000000002725   
0601VSB2d       20090101003800100000010000 0200000000002727   
0601VSB2d       20090101003810100000010000 0200000000002729   
0601VSB2d       20090101003820100000010000 0200000000002732   
0601VSB2d       20090101003830100000010000 0200000000002733   
0601VSB2d       20090101003840100000010000 0200000000002735   
0601VSB2d       20090101003850100000010000 0200000000002737   
0601VSB2d       20090101003860100000010000 0200000000002739   
0601VSB2d       20090101003870100000010000 0200000000002741   
0601VSB2d       20090101003880100000010000 0200000000002743   
0601VSB2d       20090101003890100000010000 0200000000002745   
0601VSB2d       20090101003900100000010000 0200000000002747   
0601VSB2d       20090101003910100000010000 0200000000002749   
0601VSB2d       20090101003920100000010000 0200000000002751   
0601VSB2d       20090101003930100000010000 0200000000002753   
0601VSB2d       20090101003940100000010000 0200000000002754   
0601VSB2d       20090101003950100000010000 0200000000002756   
0601VSB2d       20090101003960100000010000 0200000000002758   
0601VSB2d       20090101003970100000010000 0200000000002760   
0601VSB2d       20090101003980100000010000 0200000000002762   
0601VSB2d       20090101003990100000010000 0200000000002763   
0601VSB2d       20090101004000100000010000 0200000000002765   
0601VSB2d       20090101004010100000010000 0200000000002767   
0601VSB2d       20090101004020100000010000 0200000000002769   
0601VSB2d       20090101004030100000010000 0200000000002771   
0601VSB2d       20090101004040100000010000 0200000000002773   
0601VSB2d       20090101004050100000010000 0200000000002774   
0601VSB2d       20090101004060100000010000 0200000000002776   
0601VSB2d       20090101004070100000010000 0200000000002778   
0601VSB2d       20090101004080100000010000 0200000000002780   
0601VSB2d       20090101004090100000010000 0200000000002781   
0601VSB2d       20090101004100100000010000 0200000000002783   
0601VSB2d       20090101004110100000010000 0200000000002785   
0601VSB2d       20090101004120100000010000 0200000000002787   
0601VSB2d       20090101004130100000010000 0200000000002788   
0601VSB2d       20090101004140100000010000 0200000000002790   
0601VSB2d       20090101004150100000010000 0200000000002791   
0601VSB2d       20090101004160100000010000 0200000000002793   
0601VSB2d       20090101004170100000010000 0200000000002795   
0601VSB2d       20090101004180100000010000 0200000000002796   
0601VSB2d       20090101004190100000010000 0200000000002798   
0601VSB2d       20090101004200100000010000 0200000000002800   
0601VSB2d       20090101004210100000010000 0200000000002801   
0601VSB2d       20090101004220100000010000 0200000000002803   
0601VSB2d       20090101004230100000010000 0200000000002805   
0601VSB2d       20090101004240100000010000 0200000000002806   
0601VSB2d       20090101004250100000010000 0200000000002808   
0601VSB2d       20090101004260100000010000 0200000000002809   
0601VSB2d       20090101004270100000010000 0200000000002811   
0601VSB2d       20090101004280100000010000 0200000000002812   
0601VSB2d       20090101004290100000010000 0200000000002814   
0601VSB2d       20090101004300100000010000 0200000000002816   
0601VSB2d       20090101004310100000010000 0200000000002817   
0601VSB2d       20090101004320100000010000 0200000000002819   
0601VSB2d       20090101004330100000010000 0200000000002820   
0601VSB2d       20090101004340100000010000 0200000000002822   
0601VSB2d       20090101004350100000010000 0200000000002823   
0601VSB2d       20090101004360100000010000 0200000000002825   
0601VSB2d       20090101004370100000010000 0200000000002826   
0601VSB2d       20090101004380100000010000 0200000000002828   
0601VSB2d       20090101004390100000010000 0200000000002829   
0601VSB2d       20090101004400100000010000 0200000000002831   
0601VSB2d       20090101004410100000010000 0200000000002832   
0601VSB2d       20090101004420100000010000 0200000000002834   
0601VSB2d       20090101004430100000010000 0200000000002835   
0601VSB2d       20090101004440100000010000 0200000000002837   
0601VSB2d       20090101004450100000010000 0200000000002838   
0601VSB2d       20090101004460100000010000 0200000000002840   
0601VSB2d       20090101004470100000010000 0200000000002841   
0601VSB2d       20090101004480100000010000 0200000000002843   
0601VSB2d       20090101004490100000010000 0200000000002844   
0601VSB2d       20090101004500100000010000 0200000000002845   
0601VSB2d       20090101004510100000010000 0200000000002847   
0601VSB2d       20090101004520100000010000 0200000000002848   
0601VSB2d       20090101004530100000010000 0200000000002850   
0601VSB2d       20090101004540100000010000 0200000000002851   
0601VSB2d       20090101004550100000010000 0200000000002853   
0601VSB2d       20090101004560100000010000 0200000000002854   
0601VSB2d       20090101004570100000010000 0200000000002856   
0601VSB2d       20090101004580100000010000 0200000000002857   
0601VSB2d       20090101004590100000010000 0200000000002858   
0601VSB2d       20090101004600100000010000 0200000000002860   
0601VSB2d       20090101004610100000010000 0200000000002861   
0601VSB2d       20090101004620100000010000 0200000000002862   
0601VSB2d       20090101004630100000010000 0200000000002864   
0601VSB2d       20090101004640100000010000 0200000000002865   
0601VSB2d       20090101004650100000010000 0200000000002866   
0601VSB2d       20090101004660100000010000 0200000000002868   
0601VSB2d       20090101004670100000010000 0200000000002869   
0601VSB2d       20090101004680100000010000 0200000000002870   
0601VSB2d       20090101004690100000010000 0200000000002871   
0601VSB2d       20090101004700100000010000 0200000000002873   
0601VSB2d       20090101004710100000010000 0200000000002874   
0601VSB2d       20090101004720100000010000 0200000000002876   
0601VSB2d       20090101004730100000010000 0200000000002877   
0601VSB2d       20090101004740100000010000 0200000000002878   
0601VSB2d       20090101004750100000010000 0200000000002879   
0601VSB2d       20090101004760100000010000 0200000000002881   
0601VSB2d       20090101004770100000010000 0200000000002882   
0601VSB2d       20090101004780100000010000 0200000000002883   
0601VSB2d       20090101004790100000010000 0200000000002885   
0601VSB2d       20090101004800100000010000 0200000000002886   
0601VSB2d       20090101004810100000010000 0200000000002887   
0601VSB2d       20090101004820100000010000 0200000000002888   
0601VSB2d       20090101004830100000010000 0200000000002890   
0601VSB2d       20090101004840100000010000 0200000000002891   
0601VSB2d       20090101004850100000010000 0200000000002892   
0601VSB2d       20090101004860100000010000 0200000000002893   
0601VSB2d       20090101004870100000010000 0200000000002895   
0601VSB2d       20090101004880100000010000 0200000000002895   
0601VSB2d       20090101004890100000010000 0200000000002897   
0601VSB2d       20090101004900100000010000 0200000000002898   
0601VSB2d       20090101004910100000010000 0200000000002899   
0601VSB2d       20090101004920100000010000 0200000000002900   
0601VSB2d       20090101004930100000010000 0200000000002902   
0601VSB2d       20090101004940100000010000 0200000000002903   
0601VSB2d       20090101004950100000010000 0200000000002904   
0601VSB2d       20090101004960100000010000 0200000000002905   
0601VSB2d       20090101004970100000010000 0200000000002906   
0601VSB2d       20090101004980100000010000 0200000000002908   
0601VSB2d       20090101004990100000010000 0200000000002909   
0601VSB2d       20090101005000100000010000 0200000000002910   
0601VSB3d       20090101000000100000050000 0300000000000000   
0601VSB3d       20090101000050100000010000 0300000000000000   
0601VSB3d       20090101000060100000010000 0300000000000000   
0601VSB3d       20090101000070100000010000 0300000000000000   
0601VSB3d       20090101000080100000010000 0300000000000000   
0601VSB3d       20090101000090100000010000 0300000000000000   
0601VSB3d       20090101000100100000010000 0300000000000000   
0601VSB3d       20090101000110100000010000 0300000000000000   
0601VSB3d       20090101000120100000010000 0300000000000000   
0601VSB3d       20090101000130100000010000 0300000000000000   
0601VSB3d       20090101000140100000010000 0300000000000000   
0601VSB3d       20090101000150100000010000 0300000000000000   
0601VSB3d       20090101000160100000010000 0300000000000000   
0601VSB3d       20090101000170100000010000 0300000000000000   
0601VSB3d       20090101000180100000010000 0300000000000000   
0601VSB3d       20090101000190100000010000 0300000000000000   
0601VSB3d       20090101000200100000010000 0300000000000000   
0601VSB3d       20090101000210100000010000 0300000000000000   
0601VSB3d       20090101000220100000010000 0300000000000000   
0601VSB3d       20090101000230100000010000 0300000000000000   
0601VSB3d       20090101000240100000010000 0300000000000000   
0601VSB3d       20090101000250100000010000 0300000000000000   
0601VSB3d       20090101000260100000010000 0300000000000000   
0601VSB3d       20090101000270100000010000 0300000000000000   
0601VSB3d       20090101000280100000010000 0300000000000000   
0601VSB3d       20090101000290100000010000 0300000000000000   
0601VSB3d       20090101000300100000010000 0300000000000000   
0601VSB3d       20090101000310100000010000 0300000000000000   
0601VSB3d       20090101000320100000010000 0300000000000000   
0601VSB3d       20090101000330100000010000 0300000000000000   
0601VSB3d       20090101000340100000010000 0300000000000000   
0601VSB3d       20090101000350100000010000 0300000000000000   
0601VSB3d       20090101000360100000010000 0300000000000000   
