00SO               20071026                                                                                   
0601SOC4+       20080101001340100000005000m0400017470001301   
0601SOC4+       20080101001345100000005000m0400017610001307   
0601SOC4+       20080101001350100000005000m0400017750001312   
0601SOC4+       20080101001355100000005000m0400017880001317   
0601SOC4+       20080101001360100000005000m0400018020001323   
0601SOC4+       20080101001365100000005000m0400018160001328   
0601SOC4+       20080101001370100000005000m0400018300001333   
0601SOC4+       20080101001375100000005000m0400018440001339   
0601SOC4+       20080101001380100000005000m0400018580001344   
0601SOC4+       20080101001385100000005000m0400018720001349   
0601SOC4+       20080101001390100000005000m0400018870001355   
0601SOC4+       20080101001395100000005000m0400019010001360   
0601SOC4+       20080101001400100000005000m0400019160001366   
0601SOC4+       20080101001405100000005000m0400019310001372   
0601SOC4+       20080101001410100000005000m0400019450001377   
0601SOC4+       20080101001415100000005000m0400019600001383   
0601SOC4+       20080101001420100000005000m0400019750001388   
0601SOC4+       20080101001425100000005000m0400019910001395   
0601SOC4+       20080101001430100000005000m0400020060001400   
0601SOC4+       20080101001435100000005000m0400020220001407   
0601SOC4+       20080101001440100000005000m0400020370001412   
0601SOC4+       20080101001445100000005000m0400020530001418   
0601SOC4+       20080101001450100000005000m0400020680001424   
0601SOC4+       20080101001455100000005000m0400020840001430   
0601SOC4+       20080101001460100000005000m0400021000001436   
0601SOC4+       20080101001465100000005000m0400021150001441   
0601SOC4+       20080101001470100000005000m0400021310001447   
0601SOC4+       20080101001475100000005000m0400021460001452   
0601SOC4+       20080101001480100000005000m0400021610001458   
0601SOC4+       20080101001485100000005000m0400021780001464   
0601SOC4+       20080101001490100000005000m0400021930001469   
0601SOC4+       20080101001495100000005000m0400022080001474   
0601SOC4+       20080101001500100000005000m0400022240001480   
0601SOC4+       20080101001505100000005000m0400022390001485   
0601SOC4+       20080101001510100000005000m0400022550001491   
0601SOC4+       20080101001515100000005000m0400022710001497   
0601SOC4+       20080101001520100000005000m0400022860001501   
0601SOC4+       20080101001525100000005000m0400023020001507   
0601SOC4+       20080101001530100000005000m0400023170001512   
0601SOC4+       20080101001535100000005000m0400023320001517   
0601SOC4+       20080101001540100000005000m0400023480001522   
0601SOC4+       20080101001545100000005000m0400023640001528   
0601SOC4+       20080101001550100000005000m0400023790001532   
0601SOC4+       20080101001555100000005000m0400023940001537   
0601SOC4+       20080101001560100000005000m0400024090001542   
0601SOC4+       20080101001565100000005000m0400024250001547   
0601SOC4+       20080101001570100000005000m0400024410001552   
0601SOC4+       20080101001575100000005000m0400024560001557   
0601SOC4+       20080101001580100000005000m0400024720001562   
0601SOC4+       20080101001585100000005000m0400024870001567   
0601SOC4+       20080101001590100000005000m0400025020001571   
0601SOC4+       20080101001595100000005000m0400025190001577   
0601SOC4+       20080101001600100000005000m0400025340001581   
0601SOC4+       20080101001605100000005000m0400025490001586   
0601SOC4+       20080101001610100000005000m0400025650001591   
0601SOC4+       20080101001615100000005000m0400025800001595   
0601SOC4+       20080101001620100000005000m0400025960001600   
0601SOC4+       20080101001625100000005000m0400026120001605   
0601SOC4+       20080101001630100000005000m0400026270001609   
0601SOC4+       20080101001635100000005000m0400026430001614   
0601SOC4+       20080101001640100000005000m0400026580001618   
0601SOC4+       20080101001645100000005000m0400026740001623   
0601SOC4+       20080101001650100000005000m0400026900001628   
0601SOC4+       20080101001655100000005000m0400027050001632   
0601SOC4+       20080101001660100000005000m0400027200001636   
0601SOC4+       20080101001665100000005000m0400027360001641   
0601SOC4+       20080101001670100000005000m0400027520001645   
0601SOC4+       20080101001675100000005000m0400027680001650   
0601SOC4+       20080101001680100000005000m0400027830001654   
0601SOC4+       20080101001685100000005000m0400027990001659   
0601SOC4+       20080101001690100000005000m0400028150001663   
0601SOC4+       20080101001695100000005000m0400028300001667   
0601SOC4+       20080101001700100000100000m0400000000001754   
0601SOC4+       20080101001800100000200000m0400000000001918   
0601SOC4+       20080101002000100000500000m0400000000002224   
0601SOC4+       20080101002500100000500000m0400000000002437   
0601SOC4+       20080101003000100006999900m0400000000002886   
0601SOC5+       20080101000000100000080000m0500000030000039   
0601SOC5+       20080101000080100000005000m0500000030000036   
0601SOC5+       20080101000085100000005000m0500000030000034   
0601SOC5+       20080101000090100000005000m0500000030000032   
0601SOC5+       20080101000095100000005000m0500000030000031   
0601SOC5+       20080101000100100000005000m0500000030000029   
0601SOC5+       20080101000105100000005000m0500000030000028   
0601SOC5+       20080101000110100000005000m0500000030000027   
0601SOC5+       20080101000115100000005000m0500000030000026   
0601SOC5+       20080101000120100000005000m0500000030000024   
0601SOC5+       20080101000125100000005000m0500000030000024   
0601SOC5+       20080101000130100000005000m0500000030000023   
0601SOC5+       20080101000135100000005000m0500000030000022   
0601SOC5+       20080101000140100000005000m0500000030000021   
0601SOC5+       20080101000145100000005000m0500000030000020   
0601SOC5+       20080101000150100000005000m0500000030000020   
0601SOC5+       20080101000155100000005000m0500000030000019   
0601SOC5+       20080101000160100000005000m0500000030000018   
0601SOC5+       20080101000165100000005000m0500000030000018   
0601SOC5+       20080101000170100000005000m0500000030000017   
0601SOC5+       20080101000175100000005000m0500000030000017   
0601SOC5+       20080101000180100000005000m0500000030000016   
0601SOC5+       20080101000185100000005000m0500000030000016   
0601SOC5+       20080101000190100000005000m0500000030000016   
0601SOC5+       20080101000195100000005000m0500000030000015   
0601SOC5+       20080101000200100000005000m0500000030000015   
0601SOC5+       20080101000205100000005000m0500000030000014   
0601SOC5+       20080101000210100000005000m0500000030000014   
0601SOC5+       20080101000215100000005000m0500000030000014   
0601SOC5+       20080101000220100000005000m0500000030000013   
0601SOC5+       20080101000225100000005000m0500000030000013   
0601SOC5+       20080101000230100000005000m0500000030000013   
0601SOC5+       20080101000235100000005000m0500000030000013   
0601SOC5+       20080101000240100000005000m0500000030000012   
0601SOC5+       20080101000245100000005000m0500000030000012   
0601SOC5+       20080101000250100000005000m0500000030000012   
0601SOC5+       20080101000255100000005000m0500000030000012   
0601SOC5+       20080101000260100000005000m0500000030000011   
0601SOC5+       20080101000265100000005000m0500000030000011   
0601SOC5+       20080101000270100000005000m0500000030000011   
0601SOC5+       20080101000275100000005000m0500000030000011   
0601SOC5+       20080101000280100000005000m0500000030000011   
0601SOC5+       20080101000285100000005000m0500000030000010   
0601SOC5+       20080101000290100000005000m0500000030000010   
0601SOC5+       20080101000295100000005000m0500000030000010   
0601SOC5+       20080101000300100000005000m0500000030000010   
0601SOC5+       20080101000305100000005000m0500000030000010   
0601SOC5+       20080101000310100000005000m0500000030000010   
0601SOC5+       20080101000315100000005000m0500000030000009   
0601SOC5+       20080101000320100000005000m0500000030000009   
0601SOC5+       20080101000325100000005000m0500000030000009   
0601SOC5+       20080101000330100000005000m0500000030000009   
0601SOC5+       20080101000335100000005000m0500000030000009   
0601SOC5+       20080101000340100000005000m0500000030000009   
0601SOC5+       20080101000345100000005000m0500000030000009   
0601SOC5+       20080101000350100000005000m0500000030000009   
0601SOC5+       20080101000355100000005000m0500000030000008   
0601SOC5+       20080101000360100000005000m0500000030000008   
0601SOC5+       20080101000365100000005000m0500000030000008   
0601SOC5+       20080101000370100000005000m0500000030000008   
0601SOC5+       20080101000375100000005000m0500000030000008   
0601SOC5+       20080101000380100000005000m0500000030000008   
0601SOC5+       20080101000385100000005000m0500000030000008   
0601SOC5+       20080101000390100000005000m0500000030000008   
0601SOC5+       20080101000395100000005000m0500000030000008   
0601SOC5+       20080101000400100000005000m0500000030000007   
0601SOC5+       20080101000405100000005000m0500000030000007   
0601SOC5+       20080101000410100000005000m0500000030000007   
0601SOC5+       20080101000415100000005000m0500000030000007   
0601SOC5+       20080101000420100000005000m0500000030000007   
0601SOC5+       20080101000425100000005000m0500000030000007   
0601SOC5+       20080101000430100000005000m0500000030000007   
0601SOC5+       20080101000435100000005000m0500000030000007   
0601SOC5+       20080101000440100000005000m0500000030000007   
0601SOC5+       20080101000445100000005000m0500000030000007   
0601SOC5+       20080101000450100000005000m0500000030000007   
0601SOC5+       20080101000455100000005000m0500000030000007   
0601SOC5+       20080101000460100000005000m0500000030000006   
0601SOC5+       20080101000465100000005000m0500000030000006   
0601SOC5+       20080101000470100000005000m0500000030000006   
0601SOC5+       20080101000475100000005000m0500000030000006   
0601SOC5+       20080101000480100000005000m0500000030000006   
0601SOC5+       20080101000485100000005000m0500000030000006   
0601SOC5+       20080101000490100000005000m0500000030000006   
0601SOC5+       20080101000495100000005000m0500000030000006   
0601SOC5+       20080101000500100000005000m0500000030000006   
0601SOC5+       20080101000505100000005000m0500000030000006   
0601SOC5+       20080101000510100000005000m0500000030000006   
0601SOC5+       20080101000515100000005000m0500000030000006   
0601SOC5+       20080101000520100000005000m0500000030000006   
0601SOC5+       20080101000525100000005000m0500000030000006   
0601SOC5+       20080101000530100000005000m0500000030000006   
0601SOC5+       20080101000535100000005000m0500000030000006   
0601SOC5+       20080101000540100000005000m0500000030000006   
0601SOC5+       20080101000545100000005000m0500000030000005   
0601SOC5+       20080101000550100000005000m0500000030000005   
0601SOC5+       20080101000555100000005000m0500000030000005   
0601SOC5+       20080101000560100000005000m0500000030000005   
0601SOC5+       20080101000565100000005000m0500000030000005   
0601SOC5+       20080101000570100000005000m0500000090000016   
0601SOC5+       20080101000575100000005000m0500000150000026   
